text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
I think I got it.,2,matcher,8,NA,NA,7
"Oh, red, right?",2,matcher,9,NA,NA,7
"Yeah, red.",1,describer,10,NA,NA,7
um okay so blue square oh gosh,1,describer,1,NA,NA,8
you got it you got it you've been giving me really good directions,2,matcher,2,NA,NA,8
let's see um,1,describer,3,NA,NA,8
There is two shapes that kind of make an L pointing up to the left-hand corner and then it looks like a big part of a big triangle kind of points to the middle of the square and then there's some shape that's pointing to the,1,describer,4,NA,NA,8
bottom right corner at like a point.,2,matcher,5,NA,NA,8
I don't know.,1,describer,6,NA,NA,8
Is there like a diamond at the tail?,2,matcher,7,NA,NA,8
It doesn't really have a tail.,1,describer,8,NA,NA,8
Can you start from the beginning?,2,matcher,9,NA,NA,8
Yeah.,1,describer,10,NA,NA,8
So what's the base?,2,matcher,11,NA,NA,8
What's it look like?,2,matcher,12,NA,NA,8
Or the biggest figure?,2,matcher,13,NA,NA,8
The biggest figure...,1,describer,14,NA,NA,8
It's hard.,1,describer,15,NA,NA,8
I don't know.,1,describer,16,NA,NA,8
So.,1,describer,17,NA,NA,8
Is it like kind of amorphous?,2,matcher,18,NA,NA,8
Like it's kind of like.,1,describer,19,NA,NA,8
Like there's kind of a collection of shapes that form the middle and then there's two shapes that make something that sticks out the top and then two shapes that make something that sticks out the bottom left.,1,describer,20,NA,NA,8
"Almost like legs, but the legs aren't to the bottom.",1,describer,21,NA,NA,8
They're to the left.,1,describer,22,NA,NA,8
"It kind of looks like, oh, I don't know.",1,describer,23,NA,NA,8
It almost looks like a witch's hat on top of a head.,1,describer,24,NA,NA,8
With a square like on the bottom?,2,matcher,25,NA,NA,8
Yeah.,1,describer,26,NA,NA,8
A diamond?,2,matcher,27,NA,NA,8
Okay.,1,describer,28,NA,NA,8
I think I got it.,2,matcher,29,NA,NA,8
"Oh, I didn't mean to do that.",2,matcher,30,TRUE,NA,8
Sorry.,2,matcher,31,TRUE,NA,8
Got all excited.,2,matcher,32,TRUE,NA,8
We got that one.,2,matcher,33,NA,NA,8
"Okay, so the green one, it kind of looks like a plane if the front half of the plane was going off.",1,describer,1,NA,NA,9
That's kind of weird.,2,matcher,2,NA,NA,9
"But it has, like, big, like...",1,describer,3,NA,NA,9
"part of a triangle that's pointing down, and then a rectangle body, a smaller rectangle horizontal body, and then there's like a tail that goes up to the right-hand corner that makes a V out of the white space in the... Like the two black shapes make a V in the right-hand corner.",1,describer,4,NA,NA,9
It...,1,describer,5,NA,NA,9
"Is there, like, a right-hand triangle, like, on the bottom?",2,matcher,6,NA,NA,9
A right-hand triangle on the bottom?,1,describer,7,NA,NA,9
"Or, like, it looks like a fish tail almost on the right hand that goes up.",2,matcher,8,NA,NA,9
"Yeah, that sticks up.",1,describer,9,NA,NA,9
"And then there's, like, a square bottom, a square base, and then there's, like, a triangle part.",2,matcher,10,NA,NA,9
Yeah.,1,describer,11,NA,NA,9
Okay.,2,matcher,12,NA,NA,9
Yes.,1,describer,13,NA,NA,9
Okay.,2,matcher,14,NA,NA,9
I think this is the same as the first set.,2,matcher,1,NA,NA,10
no it's not well okay so the red we've done this red one before it has a big rectangle on the top and then it has like some triangles and then it has the smaller rectangle at the diagonal,1,describer,2,NA,NA,10
no we use this one in our first set it has a bit,2,matcher,3,NA,NA,10
"Yeah, the top is a big rectangle, and then it looks like it's covering up most of a big triangle.",1,describer,4,NA,NA,10
And then the bottom part is a smaller rectangle that's at a diagonal.,1,describer,5,NA,NA,10
I got it.,2,matcher,6,NA,NA,10
Okay.,1,describer,7,NA,NA,10
The top half of the picture kind of looks like...,1,describer,8,NA,NA,10
"Is this the second one, the blue one?",2,matcher,9,NA,NA,10
"No, this is red.",1,describer,10,NA,NA,10
I got it.,2,matcher,11,NA,NA,10
I think I got it.,2,matcher,12,NA,NA,10
"Oh, okay.",1,describer,13,NA,NA,10
Sorry.,1,describer,14,NA,NA,10
"The blue one looks like what I would imagine a rooster looks like when it's like, you know, like that image of a rooster in the morning when it's like sitting on something.",1,describer,1,NA,NA,11
"So the back is, the bottom is the triangle.",1,describer,2,NA,NA,11
And then...,1,describer,3,NA,NA,11
Is the head a little triangle?,2,matcher,4,NA,NA,11
"Yeah, the head's a little triangle.",1,describer,5,NA,NA,11
Okay.,2,matcher,6,NA,NA,11
That was a good one.,1,describer,7,NA,NA,11
"And then the green one, we've seen this one before too.",1,describer,1,NA,NA,12
It kind of looks like a fox with the parallelogram as the tail sticking up to the right hand corner.,1,describer,2,NA,NA,12
And then it kind of looks like it has its nose like sticking up to the left hand corner.,1,describer,3,NA,NA,12
It has a trapezoid as the most of the body and like a little triangle on the bottom.,1,describer,4,NA,NA,12
I got it.,2,matcher,5,NA,NA,12
"Tell me, are you ready?",2,describer,1,TRUE,NA,13
Yeah.,1,matcher,2,TRUE,NA,13
"All right, in the red box is, it looks like a big fat arrow pointing up to the right.",2,describer,1,NA,NA,14
"And it's got a, like a part that comes down below, almost like a claw, and then a triangle that's attached on the left.",2,describer,2,NA,NA,14
And there's white space between the claw and the triangle.,2,describer,3,NA,NA,14
"It's,",2,describer,4,NA,NA,14
so if you look it's got an arrow like a triangle that looks like an arrow pointing to the right up to the upper right,2,describer,5,NA,NA,14
okay,1,matcher,6,NA,NA,14
and it's thick and then it comes down and it becomes like a weird shape and part of that shape is like a it looks almost like a foot or a leg um,2,describer,7,NA,NA,14
And then there's white space.,2,describer,8,NA,NA,14
And then there's a triangle that's connected to the arrow too.,2,describer,9,NA,NA,14
Got it.,1,matcher,10,NA,NA,14
"Okay, good.",2,describer,11,NA,NA,14
Great.,2,describer,12,NA,NA,14
And the blue box is a weird one.,2,describer,1,NA,NA,15
It's got a triangle,2,describer,2,NA,NA,15
"with like in the middle, like the top part of it.",2,describer,3,NA,NA,15
"And then there's like a, just like a parallelogram that's really thin on the right hand side.",2,describer,4,NA,NA,15
Great.,1,matcher,5,NA,NA,15
"And the next one in the green box is, it looks like that rooster almost, but it's facing right.",2,describer,3,NA,NA,13
Got it.,1,matcher,4,NA,NA,13
"All right, this one in the red box, it looks like it's two triangles sitting on top of each other and then like some weird thing underneath.",2,describer,1,NA,NA,16
It almost looks like a damaged Christmas tree.,2,describer,2,NA,NA,16
Got it.,1,matcher,3,NA,NA,16
"Okay, and the blue one, it's the one that looks like a fox.",2,describer,1,NA,NA,17
It's got a head that's like there's a V that makes the ears.,2,describer,2,NA,NA,17
There's a diamond for a tail.,2,describer,3,NA,NA,17
Yep.,1,matcher,4,NA,NA,17
Got it.,1,matcher,5,NA,NA,17
Great.,2,describer,6,NA,NA,17
"And the green box, it's what I thought was the dog.",2,describer,1,NA,NA,18
It's got the square head.,2,describer,2,NA,NA,18
and the triangle is an ear,2,describer,3,NA,NA,18
got it,1,matcher,4,NA,NA,18
plowing through these um okay in the red box this was what i thought was the dog it's got like a a rectangle body which is kind of a skew it's not completely a rectangle there is a parallelogram as the left hand foot,2,describer,1,NA,NA,19
got it,1,matcher,2,NA,NA,19
great,2,describer,3,NA,NA,19
The next one in the blue box is what I think you said was the rooster.,2,describer,1,NA,NA,20
It's got like a square face with a triangle coming off to make an ear.,2,describer,2,NA,NA,20
And then there's like a V shape underneath it.,2,describer,3,NA,NA,20
"And a one foot, one leg that's a triangle.",2,describer,4,NA,NA,20
And a parallelogram as a tail.,2,describer,5,NA,NA,20
It's like an animal standing on one leg.,2,describer,6,NA,NA,20
"Oh, yeah, yeah, yeah.",1,matcher,7,NA,NA,20
Like a...,1,matcher,8,NA,NA,20
Yeah.,1,matcher,9,NA,NA,20
Like does the triangle on the top kind of almost look like one of those like graduation hats?,1,matcher,10,NA,NA,20
Yes.,2,describer,11,NA,NA,20
Yes.,2,describer,12,NA,NA,20
Okay.,1,matcher,13,NA,NA,20
Got it.,1,matcher,14,NA,NA,20
Okay.,2,describer,15,NA,NA,20
"And then the green box, this is something you and I didn't do before.",2,describer,1,NA,NA,21
It's like a thin shape.,2,describer,2,NA,NA,21
It looks like a bottle with two triangle legs and like there's like a triangle shape out that's white space.,2,describer,3,NA,NA,21
It's tall and thin with two little triangles as feet.,2,describer,4,NA,NA,21
"Oh, does it kind of look like a heron?",1,matcher,5,NA,NA,21
Do you know what a heron is?,1,matcher,6,NA,NA,21
"Yeah, a skinny bird.",2,describer,7,NA,NA,21
"Yeah, it's got two triangle feet.",2,describer,8,NA,NA,21
I think it's the only thing with two triangle feet.,2,describer,9,NA,NA,21
"Okay, I'm pretty sure I got it.",1,matcher,10,NA,NA,21
"In the red box is what I think you described as the old man with like, it's like the picture of the side profile of someone from the neck up.",2,describer,1,NA,NA,22
"Yeah, got it.",1,matcher,2,NA,NA,22
"In the blue box, it's just the chevron stripe.",2,describer,1,NA,NA,23
It's like the arrow going down.,2,describer,2,NA,NA,23
Got it.,1,matcher,3,NA,NA,23
"And then in the green box, this is, it might have been what we said was...",2,describer,1,NA,NA,24
"No, I shouldn't use that.",2,describer,2,NA,NA,24
It looks like a bird.,2,describer,3,NA,NA,24
It's sitting on a big triangle.,2,describer,4,NA,NA,24
"There's a tail that's kind of thick, and there's a triangle as a head.",2,describer,5,NA,NA,24
"It's like a V, almost, with a thick triangle bottom and a triangle head.",2,describer,6,NA,NA,24
It's really simple.,2,describer,7,NA,NA,24
It's just like... Is that like a...,2,describer,8,NA,NA,24
"It looks like a horse or a duck, like just a really, really simple form with a triangle base.",2,describer,9,NA,NA,24
"So when you come out of the triangle, there's like a V, but it's not quite a perfect V. There's like a tail.",1,matcher,10,NA,NA,24
It's almost like triangles that are facing opposite ways and covering the top.,1,matcher,11,NA,NA,24
"Yeah, yeah, yeah.",2,describer,12,NA,NA,24
Got it.,1,matcher,13,NA,NA,24
Are you ready?,1,describer,1,TRUE,NA,25
"Yeah, I'm ready.",2,matcher,2,TRUE,NA,25
"Okay, and the red box is the one that kind of looked like a fish, or like I thought it kind of looked like a plane, but it has like the tail on the top right-hand corner that makes a V out of white space.",1,describer,1,NA,NA,26
"It looks like it's a rectangle body with like part of a triangle, bigger triangle on the bottom.",1,describer,2,NA,NA,26
It kind of makes an upside down backwards L.,1,describer,3,NA,NA,26
Got it.,2,matcher,4,NA,NA,26
um the blue one is the one that used to look like a damaged christmas tree,1,describer,1,NA,NA,27
got it,2,matcher,2,NA,NA,27
and the green box is um the one that kind of looks like a like an eagle with its arms out or wings out with the two triangles on the right and left and then a triangle on the bottom it has a triangle as a head um it has like a square with a triangle in the middle,1,describer,3,NA,NA,25
"It really looks like a bird with its wings spread out, like if the bird was facing you and it had its arms spread out with a triangle on the left and a triangle on the right.",1,describer,4,NA,NA,25
"Oh, got it.",2,matcher,5,NA,NA,25
A triangle on the bottom.,1,describer,6,NA,NA,25
Got it.,2,matcher,7,NA,NA,25
Okay.,1,describer,8,NA,NA,25
"In the red, it looks like the chevron stripe that you said.",1,describer,1,NA,NA,28
Got it.,2,matcher,2,NA,NA,28
"The blue, I don't think we...",1,describer,1,NA,NA,29
"I don't know if you saw this one before, but it has the thin parallelogram that goes to the right at the top, and then it has a bigger triangle in the middle, and then it has two triangles pointing down.",1,describer,2,NA,NA,29
Like if you had...,1,describer,3,NA,NA,29
Is it like a tail almost on the right?,2,matcher,4,NA,NA,29
There is kind of like a...,1,describer,5,NA,NA,29
Like a V?,2,matcher,6,NA,NA,29
And then the parallelogram is at the top on the right?,2,matcher,7,NA,NA,29
It's not at the top on the right.,1,describer,8,NA,NA,29
It's like...,1,describer,9,NA,NA,29
"It almost looks like if a bull was facing to the left, but it had a ribbon hanging from its head.",1,describer,10,NA,NA,29
A bull?,2,matcher,11,NA,NA,29
"A bull, like the animal.",1,describer,12,NA,NA,29
"Oh, okay.",2,matcher,13,NA,NA,29
Yeah.,1,describer,14,NA,NA,29
It has like a thin parallelogram going to the right from the middle of the blue square.,1,describer,15,NA,NA,29
It looks like that's at the top of a big triangle.,1,describer,16,NA,NA,29
The body is like a thin rectangle with a triangle to the right.,1,describer,17,NA,NA,29
"And underneath that triangle to the right, there's like a square?",2,matcher,18,NA,NA,29
"No, there's two triangles pointing down.",1,describer,19,NA,NA,29
Two triangles pointing down.,2,matcher,20,NA,NA,29
The big triangle and the base kind of make an L out of white space that's on the left.,1,describer,21,NA,NA,29
Can you start over?,2,matcher,22,NA,NA,29
Yeah.,1,describer,23,NA,NA,29
Okay.,1,describer,24,NA,NA,29
"So there is a, right at the top, there's a thin parallelogram that is horizontal.",1,describer,25,NA,NA,29
"Okay, hold on.",2,matcher,26,NA,NA,29
So a thin parallelogram.,2,matcher,27,NA,NA,29
That's horizontal and it points to the right.,1,describer,28,NA,NA,29
"And then that's, okay.",2,matcher,29,NA,NA,29
"And then there's like, it looks like if it was a head, it would be a big triangle.",1,describer,30,NA,NA,29
Okay.,2,matcher,31,NA,NA,29
The middle is a thin rectangle with a triangle.,1,describer,32,NA,NA,29
I got it.,2,matcher,33,NA,NA,29
As a tail.,1,describer,34,NA,NA,29
Sorry about that.,2,matcher,35,NA,NA,29
Okay.,1,describer,36,NA,NA,29
"In the green square, I would say it looks like a cat, honestly.",1,describer,1,NA,NA,30
It has like a tail that points up.,1,describer,2,NA,NA,30
That's a diamond.,1,describer,3,NA,NA,30
And then the tail point's straight up.,2,matcher,4,NA,NA,30
"Well, pretty much straight up.",1,describer,5,NA,NA,30
I think I got it.,2,matcher,6,NA,NA,30
Got it.,2,matcher,7,NA,NA,30
In the red square is...,1,describer,1,NA,NA,31
"The one that I think you said looks like a rooster, but it's pointing to the right.",1,describer,2,NA,NA,31
"It's looking to the right, not to the left.",1,describer,3,NA,NA,31
It has a triangle head.,1,describer,4,NA,NA,31
"I mean, a triangle, like a small triangle top, and then under that is a small square.",1,describer,5,NA,NA,31
It has the tail is like a parallelogram that slants.,1,describer,6,NA,NA,31
Okay.,2,matcher,7,NA,NA,31
In the blue square is the damaged Christmas tree.,1,describer,1,NA,NA,32
Got it.,2,matcher,2,NA,NA,32
And in the green square is actually the other one that looks like a rooster that's looking to the left.,1,describer,1,NA,NA,33
Got it.,2,matcher,2,NA,NA,33
"Oh, this is like me.",1,describer,1,NA,NA,34
This one I hate so much.,1,describer,2,NA,NA,34
"Okay, the red one is a really weird one that has like",1,describer,3,NA,NA,34
um almost like like a leg pointing up and a leg pointing down and then there's a really there's half of a really big triangle that's pointing to the to the right um the oh this is hard um there's it's like the,1,describer,4,NA,NA,34
for the triangle is there like a square underneath it,2,matcher,5,NA,NA,34
"There's a tiny part of a square, like the right-hand side and then the below, and then it's kind of attached to that blobby thing in the middle, like the triangle.",2,matcher,6,NA,NA,34
"Yeah, there's part of it.",1,describer,7,NA,NA,34
"And then there's a thing going up to the left, and then down below there's like a leg coming out.",1,describer,8,NA,NA,34
Yes.,2,matcher,9,NA,NA,34
"Okay, got it.",2,matcher,10,NA,NA,34
"The next one is the, so the blue is the one that I thought kind of like a heron.",1,describer,1,NA,NA,35
It's like it's all skinny.,1,describer,2,NA,NA,35
It has- With the two triangle feet?,2,matcher,3,NA,NA,35
"With the two triangle feet, yeah.",1,describer,4,NA,NA,35
Got it.,2,matcher,5,NA,NA,35
And then the green one is the one with the thin parallelogram at the top and then the big triangle in the middle and the two triangle like legs.,1,describer,1,NA,NA,36
Got it.,2,matcher,2,NA,NA,36
"Yep, switch roles.",2,describer,1,TRUE,NA,37
All right.,1,matcher,2,TRUE,NA,37
You ready?,2,describer,3,TRUE,NA,37
Yes.,1,matcher,4,TRUE,NA,37
"Okay, in the red box is the dog.",2,describer,1,NA,NA,38
It has the- It's got- I'm sorry.,2,describer,2,NA,NA,38
The triangle ear and the-,2,describer,3,NA,NA,38
Yep.,1,matcher,4,NA,NA,38
"Okay, that's it.",1,matcher,5,NA,NA,38
And then in the blue box is what I think looks like a top hat with something underneath it and then a square on the bottom attached.,2,describer,1,NA,NA,39
It looks like there's a big square at the top that comes out with like two rectangle sides.,2,describer,2,NA,NA,39
It looks like a top hat.,2,describer,3,NA,NA,39
"And then underneath it, there's this weird shape that's kind of like square-ish, but there's some jagged edges.",2,describer,4,NA,NA,39
And then below that is like a square attached on an angle to the left.,2,describer,5,NA,NA,39
Got it.,1,matcher,6,NA,NA,39
Okay.,2,describer,7,NA,NA,39
In the green box is the one I thought originally was a dog.,2,describer,5,NA,NA,37
It's got the parallelogram for the left foot.,2,describer,6,NA,NA,37
"Yep, with a square at the top right corner on top of a triangle.",1,matcher,7,NA,NA,37
Yep.,2,describer,8,NA,NA,37
All right.,1,matcher,9,NA,NA,37
"OK, the next one is the one you thought looked like a cat with the diamond tail.",2,describer,1,NA,NA,40
Yep.,1,matcher,2,NA,NA,40
"OK, in the blue box is what I thought looked like, I think you might have said it was a dinosaur.",2,describer,1,NA,NA,41
It's got the one-legged foot that's part of a triangle.,2,describer,2,NA,NA,41
It's got a parallelogram as a tail.,2,describer,3,NA,NA,41
Yes.,1,matcher,4,NA,NA,41
Got it.,1,matcher,5,NA,NA,41
Okay.,2,describer,6,NA,NA,41
The green box is the one I think he thinks looks like a fish.,2,describer,1,NA,NA,42
It's got like a V in white space on the right hand side on the upper upper right.,2,describer,2,NA,NA,42
Yes.,1,matcher,3,NA,NA,42
All right.,2,describer,4,NA,NA,42
Okay.,2,describer,1,NA,NA,43
"In the red box, I think this one you said look like a fox.",2,describer,2,NA,NA,43
It's got like a V white space head.,2,describer,3,NA,NA,43
It looks like a shield.,2,describer,4,NA,NA,43
And it's got a diamond tail.,2,describer,5,NA,NA,43
That's pointing up to the right hand corner.,2,describer,6,NA,NA,43
Yep.,1,matcher,7,NA,NA,43
"No, no, no.",2,describer,8,NA,NA,43
"Oh, no.",1,matcher,9,NA,NA,43
The tail is pointing to the left.,2,describer,10,NA,NA,43
It's a diamond pointing to the left.,2,describer,11,NA,NA,43
But it's in the right hand side of the tail.,2,describer,12,NA,NA,43
It's like a smaller diamond shape.,2,describer,13,NA,NA,43
Mainly look at the face.,2,describer,14,NA,NA,43
It's like a shield.,2,describer,15,NA,NA,43
"It's got a V coming down and goes down into a point, like a triangle.",2,describer,16,NA,NA,43
And then it looks like some kind of animal.,2,describer,17,NA,NA,43
"It looks like, but it's got a, it's the only one with a diamond tail that's pointing more to the left.",2,describer,18,NA,NA,43
I think that's the one I think looks like a cat.,1,matcher,19,NA,NA,43
"Is the head, does the head look like the chevron shape?",1,matcher,20,NA,NA,43
"Yes, yes, yes, yes.",2,describer,21,NA,NA,43
"Okay, that's the one I think looks like a cat.",1,matcher,22,NA,NA,43
That's red?,1,matcher,23,NA,NA,43
Yeah.,2,describer,24,NA,NA,43
Okay.,1,matcher,25,NA,NA,43
Yeah.,2,describer,26,NA,NA,43
"Okay, blue is the chevron stripe.",2,describer,1,NA,NA,44
And then green is the one I think looks like a big arrow pointing to the right.,2,describer,1,NA,NA,45
"And then it's got like a underneath it, there's like the start of like a rectangle, but then it goes out to the right with like a claw underneath.",2,describer,2,NA,NA,45
And then there's a triangle attached to the bottom.,2,describer,3,NA,NA,45
"Mainly you want to look at it's this arrow looking thing pointing to the right, upper right, like an arrow.",2,describer,4,NA,NA,45
Do you see that?,2,describer,5,NA,NA,45
It's like an arrow pointing to the upper right.,2,describer,6,NA,NA,45
The very top part of this looks like a triangle or an arrow on its side pointing up to the right.,2,describer,7,NA,NA,45
"And then underneath is, like at the base or the middle of it, it's almost like a rectangle.",2,describer,8,NA,NA,45
But the rectangle opens up into this shape that looks kind of like a claw or a leg.,2,describer,9,NA,NA,45
Are there two points?,1,matcher,10,NA,NA,45
Is there like a leg going towards the bottom left corner and a leg going up?,1,matcher,11,NA,NA,45
"No, both legs are pointing down.",2,describer,12,NA,NA,45
"One is a triangle, which is on its side pointed up to the right.",2,describer,13,NA,NA,45
"And then beside the triangle, it looks like a claw.",2,describer,14,NA,NA,45
It's just like a part of a triangle connected to part of like a square.,2,describer,15,NA,NA,45
It blends in.,2,describer,16,NA,NA,45
It's kind of a blobby picture.,2,describer,17,NA,NA,45
It's like one of the blobby pictures that looks like an arrow pointing,2,describer,18,NA,NA,45
up to the right.,2,describer,19,NA,NA,45
That is not helping you.,2,describer,20,NA,NA,45
I don't see an arrow pointing up to the right.,1,matcher,21,NA,NA,45
"See, look at the damaged Christmas tree.",2,describer,22,NA,NA,45
See at the top of that?,2,describer,23,NA,NA,45
See how that is?,2,describer,24,NA,NA,45
"If you take that and point it to the right, it's equal size and it looks like that at the top.",2,describer,25,NA,NA,45
Just like a big triangle like that pointing to the right and it's at the top of the picture.,2,describer,26,NA,NA,45
Does it...,1,matcher,27,NA,NA,45
And then it's got like a...,2,describer,28,NA,NA,45
That's not the one that you said was like a profile of someone's face?,1,matcher,29,NA,NA,45
No.,2,describer,30,NA,NA,45
No.,2,describer,31,NA,NA,45
Okay.,1,matcher,32,NA,NA,45
It's got...,2,describer,33,NA,NA,45
It doesn't look like there's like a leg going up that like points to the left and then a leg pointing down.,2,describer,34,NA,NA,45
It's not that one.,2,describer,35,NA,NA,45
"No, no.",2,describer,36,NA,NA,45
Triangle pointing down.,2,describer,37,NA,NA,45
It's...,2,describer,38,NA,NA,45
I'm trying to think of a better way to describe this.,2,describer,39,NA,NA,45
There's a big triangle on the right-hand side of it.,2,describer,40,NA,NA,45
And it's all connected.,2,describer,41,NA,NA,45
And then this triangle kind of morphs into a shape that's kind of jagged on the side.,2,describer,42,NA,NA,45
You could look at it as like there's another triangle.,2,describer,43,NA,NA,45
It's like a triangle sitting on top of a triangle sitting on top of a rectangle.,2,describer,44,NA,NA,45
But it's very jagged.,2,describer,45,NA,NA,45
Or you could look at it like the triangle.,2,describer,46,NA,NA,45
"If you look at the side of it, it looks like a house, like the roof.",2,describer,47,NA,NA,45
"And then it's on a triangle, just like one profile of it, just half of it.",2,describer,48,NA,NA,45
"And then underneath that house profile, there's a little triangle that's like there's a little bit of white space between the house and the triangle.",2,describer,49,NA,NA,45
I think that's the profile one.,1,matcher,50,NA,NA,45
I'm going to say that's that one.,2,describer,51,NA,NA,45
OK. All right.,1,matcher,52,NA,NA,45
Sorry.,2,describer,53,NA,NA,45
"OK, in the red box, this is the one I think you described.",2,describer,1,NA,NA,46
It looked like a bird looking at you.,2,describer,2,NA,NA,46
"It's got two triangles on each side, like wings.",2,describer,3,NA,NA,46
Yes.,1,matcher,4,NA,NA,46
"And the blue box is, I think we said this looks almost like a bird or something, facing to the right.",2,describer,1,NA,NA,47
"It's got a triangle head, a square neck.",2,describer,2,NA,NA,47
OK. And then it has a parallelogram on the bottom.,1,matcher,3,NA,NA,47
Yeah.,2,describer,4,NA,NA,47
OK.,1,matcher,5,NA,NA,47
And in the green box is what I think you call the hair.,2,describer,1,NA,NA,48
It's skinny with the triangle feet.,2,describer,2,NA,NA,48
Yes.,1,matcher,3,NA,NA,48
That's hard.,2,describer,4,NA,NA,48
That was hard.,1,matcher,5,NA,NA,48
"Someone was like, I don't even know.",2,describer,6,NA,NA,48
I have a red box looking for Abe Lincoln with a top hat.,3,describer,1,NA,NA,49
It's a face with a top hat.,3,describer,2,NA,NA,49
Looking for it.,4,matcher,3,NA,NA,49
"It's a profile, side of a face with a hat.",3,describer,4,NA,NA,49
"So you have a neck, side of a face, and a hat on top.",3,describer,5,NA,NA,49
There's three objects.,3,describer,6,NA,NA,49
"So the largest object is the hat on top of the side of a face and a small rectangle, which would be in the position of a neck.",3,describer,7,NA,NA,49
What did he say?,4,matcher,8,NA,NA,49
What did you say?,4,matcher,9,NA,NA,49
I picked it already.,4,matcher,10,NA,NA,49
You found it?,3,describer,11,NA,NA,49
Then in blue box I have a bird with its wings spread.,3,describer,1,NA,NA,50
It's a combination of four triangles surrounding a five-sided object like a pentagram.,3,describer,2,NA,NA,50
Quite a pentagram.,3,describer,3,NA,NA,50
Say that one more time.,4,matcher,4,NA,NA,50
It looks like a bird with its wings spread.,3,describer,5,NA,NA,50
"So you have a center object with five sides and four triangles, two large triangles on either side that look like wings and a small triangle underneath, which would be like the feet, and a small triangle on top of it, which would be the head of the bird.",3,describer,6,NA,NA,50
"Look for a five-sided object that has four triangles attached to it, surrounding it.",3,describer,7,NA,NA,50
One on each side.,3,describer,8,NA,NA,50
"Top, bottom, left, and right.",3,describer,9,NA,NA,50
Any luck?,3,describer,10,NA,NA,50
"Say a five-sided object, which looks like a rocket or a cone.",3,describer,11,NA,NA,50
"And then you have a triangle on either side, which could be like wings of a bird.",3,describer,12,NA,NA,50
"You have a triangle on top, which could be the head of a bird.",3,describer,13,NA,NA,50
It's a tilted triangle.,3,describer,14,NA,NA,50
"And you have a triangle underneath, which could be like the feet of a pedestal.",3,describer,15,NA,NA,50
So this five-sided object is sitting on the tip of a triangle.,3,describer,16,NA,NA,50
