text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
Entre les deux. Eum enfin y’en avait deux qui ressemblaient à ça j’sais pas si j’dis le même.,1,matcher,5,NA,NA,11
Parce que y’en a un qui a quelque chose après euh à coté de la tête euh,1,matcher,1,NA,NA,12
Non celui-là il est tout en bas à droite.,2,describer,2,NA,NA,12
"Tout en bas à droite d’accord enfin les cheveux j’crois, d’accord.",1,matcher,3,NA,NA,12
Eum ensuite un autre qui a l’air d’être à genoux pis les deux bras en avant ?,1,matcher,4,NA,NA,12
Ouais il est…,2,describer,5,NA,NA,12
Et puis qui a la tête euh…,1,matcher,1,NA,NA,13
En avant ?,2,describer,2,NA,NA,13
Ouais en avant voilà.,1,matcher,3,NA,NA,13
Il est euh il est en dessous de celui que de celui qui a la tête en avant pis qui marche simplement en fait. Celui qui est. Tu vois lequel ?,2,describer,4,NA,NA,13
Euh ouais j’crois,1,matcher,5,NA,NA,13
En fait en bas pis le deuxième depuis la gauche en fait.,2,describer,6,NA,NA,13
"D’accord. Et pis celui qui ressemble à celui-là mais euh qui a la tête un peu plus relevée qui est aussi penchée en avant, mais un petit peu moins, enfin qui a juste les deux bras euh ensemble mais qui est qui a la tête relevée",1,matcher,7,NA,NA,13
Ah non alors celui-là c’est celui-là c’est celui que où je viens de te dire en fait,2,describer,8,NA,NA,13
Ah d’accord,1,matcher,9,NA,NA,13
Et pis l’autre il a un triangle dans le dos un peu ?,2,describer,1,NA,NA,14
Voilà ouais,1,matcher,2,NA,NA,14
Ben celui-là il sera tout en haut à droite.,2,describer,3,NA,NA,14
Tout en haut d’accord.,1,matcher,4,NA,NA,14
Et pis celui qui a euh qui a l’air d’être debout et pis qui a quelque chose euh une sorte de parallélogramme in inaudible,1,matcher,1,NA,NA,15
Ouais à la gauche de sa tête.,2,describer,2,NA,NA,15
Voilà à la gauche de la tête.,1,matcher,3,NA,NA,15
Ouais il est en dessous de celui qui est qui a les deux pieds en hauts pis qui est sur le côté.,2,describer,4,NA,NA,15
D’accord donc ça fait que ?,1,matcher,5,NA,NA,15
En bas le deuxième depuis la droite.,2,describer,6,NA,NA,15
D’accord bon pis le dernier,1,matcher,1,NA,NA,16
Il a un petit triangle à sa gauche hein ?,2,describer,2,NA,NA,16
Ouais exactement. Alors c’est bon.,1,matcher,3,NA,NA,16
Ouf. Eum alors maintenant euh euh un petit bonhomme qui a l’air de d’avoir un un pied en haut enfin horizontalement et pis comme s’il faisait du patin un peu mais qui a une sorte de petit triangle qui revient dans le dos comme ça parce que y’en a …,1,matcher,1,NA,NA,17
Avec la tête en sur,2,describer,2,NA,NA,17
euh,1,matcher,5,NA,NA,17
Enfin il regarde vers la gauche ?,2,describer,6,NA,NA,17
Ouais il regarde vers la gauche ouais. Y’en a en fait y’en a plusieurs qui ressemblent à ça mais celui qui a pas euh qui a pas le corps tout est en avant qui est vraiment droit qui se tient assez droit,1,matcher,7,NA,NA,17
Ah ouais ouais ouais,2,describer,8,NA,NA,17
Parce que y’en a un autre qui a…,1,matcher,9,NA,NA,17
Ouais,2,describer,10,NA,NA,17
C’est assez difficile,1,matcher,11,NA,NA,17
Ben celui qui se tient assez droit il est en haut,2,describer,12,NA,NA,17
D’accord.,1,matcher,15,NA,NA,17
Ensuite ben celui qui est qui a un peu la même position mais qui se tient,1,matcher,1,NA,NA,18
Ouais,2,describer,2,NA,NA,18
Qui est penché sur l’avant.,1,matcher,3,NA,NA,18
Il est tout en bas à gauche.,2,describer,4,NA,NA,18
"D’accord. Et pis après un autre qui regarde euh dans l’autre sens, qui a les jambes dans l’autre sens pis qui a une espèce de corps en forme de de triangle et pis euh de triangle renversé un peu avec la tête euh…",1,matcher,1,NA,NA,19
Carrée ?,2,describer,2,NA,NA,19
Voilà la tête carrée c’est ça.,1,matcher,3,NA,NA,19
Et pis le buste il est grand triangle ?,2,describer,4,NA,NA,19
Ouais voilà d’accord.,1,matcher,5,NA,NA,19
Eum tout en bas à droite.,2,describer,6,NA,NA,19
D’accord. Ensuite euh celui que il a il a aussi un buste un peu triangulaire mais une sorte de petite jupe et pis les pieds ils sont dans l’autre sens comme les deux deux premiers pis un euh ouais la même position sauf que c’est dans le sens des deux premiers pis la tête euh plutôt en losange. Avec euh enfin le haut du corps pis le bas ça fait un peu comme un sablier qui s’écoule. Euh,1,matcher,1,NA,NA,20
Oh euh celui-là je vois pas trop,2,describer,2,NA,NA,20
Je sais pas parce que y’en a un autre qui ressemble aussi mais qui est…,1,matcher,3,NA,NA,20
C’est pas celui que ça fait comme une flèche sur sa tête ?,2,describer,4,NA,NA,20
"Euh non ça c’est pas. Non ça fait pas vraiment une flèche, non. Peut-être ben sinon celui qui fait un peu comme une flèche.",1,matcher,5,NA,NA,20
Celui-là c’est en haut le deuxième depuis la droite. Euh depuis la gauche.,2,describer,6,NA,NA,20
Depuis la gauche d’accord. Donc c’est celui qui a une sorte de flèche ?,1,matcher,7,NA,NA,20
Ouais qui va en direction de la gauche en haut à gauche.,2,describer,8,NA,NA,20
Ouais d’accord. Donc le deuxième depuis la gauche.,1,matcher,9,NA,NA,20
"Et pis après euh un qui a l’air de de voler un peu enfin je sais pas c’est un peu il a la tête un peu déplacée qui est pas qui est pas collée à lui, la tête sur la droite un peu. Et puis…",1,matcher,1,NA,NA,21
Ouais tout en haut à droite il comme si ça fait un peu une fusée en fait ?,2,describer,2,NA,NA,21
Voilà ouais exactement.,1,matcher,3,NA,NA,21
Tout en haut à droite.,2,describer,4,NA,NA,21
Tout en haut à droite d’accord.,1,matcher,5,NA,NA,21
"Ensuite euh ben un qui a qui a une main qui a une espèce de de triangle dessus, qui tient un triangle.",1,matcher,1,NA,NA,22
"Ouais, il est en dessous de celui qui a comme la flèche.",2,describer,2,NA,NA,22
En dessous ?,1,matcher,3,NA,NA,22
En dessous ouais,2,describer,4,NA,NA,22
Et pis ensuite euh les deux derniers. Ben alors…,1,matcher,5,NA,NA,22
Il t’en reste deux ?,2,describer,6,NA,NA,22
Ouais.,1,matcher,7,NA,NA,22
Ouais.,2,describer,8,NA,NA,22
Et pis euh qu’est-ce que je pourrais dire ? ben un qui est justement qui est dans la position eu h un peu comme celui qu’on avait mis en premier comme celui qui est tout en bas à gauche mais il a la tête euh enfin il a une sorte de pointe un peu juste en dessous de la tête,1,matcher,1,NA,NA,23
Sur la gauche ?,2,describer,2,NA,NA,23
Voilà ouais.,1,matcher,3,NA,NA,23
Ouais il est en bas pis c’est le deuxième depuis la droite.,2,describer,4,NA,NA,23
Ouais d’accord.,1,matcher,5,NA,NA,23
Pis le dernier c’est celui que ça fait les deux pieds écartés,2,describer,1,NA,NA,24
Voilà ouais.,1,matcher,2,NA,NA,24
Pis la tête bien sur le buste en fait,2,describer,3,NA,NA,24
Mhm,1,matcher,4,NA,NA,24
Ouais en haut à gauche.,2,describer,5,NA,NA,24
Alors alors celui qui est couché et pis qui a les jambes croisées ?,1,matcher,1,NA,NA,25
En haut à droite.,2,describer,2,NA,NA,25
D’accord. Eum celui qui est debout pis qui a une jambe par terre et pis une jambe levée ? Comme si il est…,1,matcher,1,NA,NA,26
Le carré il est il est droit ?,2,describer,2,NA,NA,26
Ouais le carré il est droit ouais.,1,matcher,3,NA,NA,26
C’est tout en haut le deuxième depuis la gauche.,2,describer,4,NA,NA,26
D’accord.,1,matcher,5,NA,NA,26
Mais il a vraiment la jambe bien haut hein ?,2,describer,6,NA,NA,26
Ouais.,1,matcher,7,NA,NA,26
Ca fait une équerre les deux jambes,2,describer,8,NA,NA,26
Ouais voilà exactement voilà bien droit.,1,matcher,9,NA,NA,26
Ouais.,2,describer,10,NA,NA,26
Eum après y’en a un qui est euh debout mais qui a le dos euh complètement plat enfin à nonante degrés un peu avec le reste du corps et pis qui a une tête euh en losange plutôt et que qui a l’air…,1,matcher,1,NA,NA,27
Son corps ça fait euh à nonante degrés ?,2,describer,2,NA,NA,27
Voilà ouais mhm avec comme avec une sorte de chien ou ?,1,matcher,3,NA,NA,27
Ouais pis il a un petit triangle qui revient un peu sur la gauche hein ?,2,describer,4,NA,NA,27
Ouais.,1,matcher,5,NA,NA,27
Tout en bas à droite.,2,describer,6,NA,NA,27
D’accord. Euh pis ensuite un un autre qui est aussi euh qui est penché mais sur euh dans l’autre sens que que celui que je viens de dire pis qui a une sorte de petit triangle en dessus de ses mains ?,1,matcher,1,NA,NA,28
Ouais euh tout en bas le deuxième depuis la gauche.,2,describer,2,NA,NA,28
Ah d’accord. Eum après un qui a une tête euh bien carrée pis qui est entrain de marcher normalement pis son corps c’est un peu la forme d’un parallélogramme pis qui a un petit triangle qui vient de…,1,matcher,1,NA,NA,29
"Ouais, tout en haut à gauche.",2,describer,2,NA,NA,29
D’accord. Pis un qui a un peu la même position mais qui euh a une jambe un petit peu un petit peu surélevée,1,matcher,1,NA,NA,30
Qui remonte?,2,describer,2,NA,NA,30
Qui remonte ouais.,1,matcher,3,NA,NA,30
"Ben en bas de, en dessous de celui que tu viens de dire.",2,describer,4,NA,NA,30
"D’accord. Et pis après euh ben un qui a une tête un peu décollée du reste du corps et pis qui a un petit triangle juste en à côté de la tête, losange.",1,matcher,1,NA,NA,31
Ca fait un peu deux triangles son buste?,2,describer,2,NA,NA,31
"Ouais voilà un triangle un peu détaché, du reste.",1,matcher,3,NA,NA,31
Ouais ah alors tout en bas et pis ben le deuxième depuis la droite.,2,describer,4,NA,NA,31
Ouais et pis le dernier ben…,1,matcher,1,NA,NA,32
Celui qui est un peu comme une bougie on dirait un peu ?,2,describer,2,NA,NA,32
Voilà ouais exactement.,1,matcher,3,NA,NA,32
Ouais il est en dessus de celui que tu viens de dire.,2,describer,4,NA,NA,32
D’accord.,1,matcher,5,NA,NA,32
Alors maintenant ben un on dirait qu’il euh qu’il est assis à une table enfin y’a une table en face de lui,1,matcher,1,NA,NA,33
Ouais alors tout en haut le deuxième depuis la gauche.,2,describer,2,NA,NA,33
D’accord. Ensuite un qui a euh qui a l’air de prier ou de faire quelque chose de bizarre qui est couché par terre un peu avec la tête en bas,1,matcher,1,NA,NA,34
Ouais avec la tête en bas ?,2,describer,2,NA,NA,34
Ouais.,1,matcher,3,NA,NA,34
Euh à la gauche de de celui que tu viens de dire.,2,describer,4,NA,NA,34
D’accord. Eum un autre qui est entrain de de marcher assez vite pis que le bas c’est en forme de grand triangle allongé pis qui a la tête un petit peu baissée contre la gauche et puis il marche assez euh rapidement,1,matcher,1,NA,NA,35
Il a les jambes complètement écartées hein ?,2,describer,2,NA,NA,35
Voilà ouais il a les jambes assez écartées,1,matcher,3,NA,NA,35
Tout en bas à droite.,2,describer,4,NA,NA,35
D’accord. Ensuite euh un qui est assis par terre et pis qui a les genoux un peu relevés et pis qui a un petit triangle juste en dessous,1,matcher,1,NA,NA,36
"Ouais, à la gauche de de celui qui a les jambes complètement écartées.",2,describer,2,NA,NA,36
"D’accord. et pis après un autre euh qui tient quelque chose en forme de losange dans dans sa main pis qui a euh un peu quelque chose par sur la tête pis qui est un petit peu baissée, comme…",1,matcher,1,NA,NA,37
Comme s’il enlevait son chapeau ?,2,describer,1,NA,NA,38
Ouais voilà.,1,matcher,2,NA,NA,37
Tout en bas à gauche.,2,describer,2,NA,NA,38
D’accord. Ah ou bien oh j’suis pas sure que j’ai mis…,1,matcher,3,NA,NA,37
Il a le il a le buste tout droit hein ?,2,describer,3,NA,NA,38
Ah lui il est tout droit et pis il a juste euh…,1,matcher,4,NA,NA,37
La tête un peu inclinée vers la gauche ?,2,describer,4,NA,NA,38
Ah ouais d’accord alors ça c’est peut-être un. Je sais pas y’en a deux qui se ressemblent.,1,matcher,5,NA,NA,37
Ouais.,2,describer,5,NA,NA,38
"Euh, ben celui que je disais moi il avait il était un petit peu penché en avant.",1,matcher,6,NA,NA,37
Ah pis le buste ça fait vraiment un grand triangle ? Enfin comme euh ouais.,2,describer,7,NA,NA,37
Euh ouais ça fait ouais y’a un petit triangle qui est un petit peu en bas et pis après ses pieds ça fait de nouveau y’a plusieurs triangles euh sur le bas,1,matcher,8,NA,NA,37
Ses pieds ils sont écartés un peu ? pis le pied droit il est à peine élevé ?,2,describer,9,NA,NA,37
Voilà ouais exactement. Y’a un tout petit espace entre les deux.,1,matcher,10,NA,NA,37
Ouais alors il est tout en haut et pis c’est le deuxième depuis la droite.,2,describer,11,NA,NA,37
Enfin ouais un rectangle,2,describer,8,NA,NA,38
Comme un rectangle ouais. Lui il était…,1,matcher,9,NA,NA,38
"Tout en bas à gauche, celui-là.",2,describer,10,NA,NA,38
"D’accord. Ensuite euh un qui est entrain de de marcher on dirait qu’il marche tout tout gentiment un peu pis qui a un corps euh en forme de triangle aussi en haut et puis il a la tête sur sur la gauche, plutôt entrain de marcher ouais euh qui a un petit pied un pied un petit peu surélevé par rapport à l’autre",1,matcher,1,NA,NA,39
C’est celui que qu’on essayait de trouver avant ?,2,describer,11,NA,NA,38
Euh non ça c’est un que j’ai pas encore dit celui-là.,1,matcher,2,NA,NA,39
Attends voir,2,describer,12,NA,NA,38
"Parce que l’autre, moi il m’en reste encore un autre avec euh un triangle en haut un triangle en bas et pis encore un losange euh plu- plutôt sur la gauche pis qui est plutôt assis.",1,matcher,1,NA,NA,40
T’as déjà dit celui qui avait euh le carré euh en bas ?,2,describer,3,NA,NA,39
Eum,1,matcher,4,NA,NA,39
Enfin pas le carré mais enfin,2,describer,5,NA,NA,39
Euh l’espèce de petite table ou je sais pas quoi,1,matcher,6,NA,NA,39
Y’en a un il a en haut ça fait un petit triangle tout en haut,2,describer,12,NA,NA,37
Mhm,1,matcher,13,NA,NA,37
On dirait comme s’il avait sa tête en bas en fait,2,describer,14,NA,NA,37
Eum non je sais pas comme s’il avait sa tête en bas. Ahh ah oui ben alors ça c’est peut-être celui que j’ai mis avant alors qui a qui a la tête vraiment euh le le losange en bas ?,1,matcher,15,NA,NA,37
Ouais pis,2,describer,16,NA,NA,37
Ah oui oui ouais je vois j’avais pas vu comme ça ouais. Ouais alors lui c’est un peu comme s’il était sur les mains comme ça pis qu’il était…,1,matcher,17,NA,NA,37
Ouais presque on dirait,2,describer,18,NA,NA,37
Les pieds en haut. Ouais alors ben lui je l’ai mis en haut euh le deuxième depuis la droite. Mais je me suis trompée moi peut-être.,1,matcher,19,NA,NA,37
Alors le non celui que je viens de te dire avec la tête en bas il est en bas c’est le deuxième depuis la gauche.,2,describer,9,NA,NA,39
Ouais d’accord.,1,matcher,10,NA,NA,39
Et pis celui que t’as dit là qui marche gentiment avec euh avec le haut du corps ça fait comme un triangle un peu,2,describer,20,NA,NA,37
Ouais mhm,1,matcher,21,NA,NA,37
Ben celui-là il est en haut le deuxième depuis la droite.,2,describer,22,NA,NA,37
D’accord. Et pis le dernier c’est celui qui a un triangle en bas un triangle en haut enfin qui a l’air d’être assis ?,1,matcher,2,NA,NA,40
Ca fait une grosse forme en fait en bas à gauche un peu euh sur,2,describer,3,NA,NA,40
Ouais voilà ouais comme s’il était penché un peu en avant,1,matcher,4,NA,NA,40
Pis la tête elle est en elle est à gauche ?,2,describer,5,NA,NA,40
Ouais la tête elle est à gauche.,1,matcher,6,NA,NA,40
Ouais alors c’est en haut à droite.,2,describer,7,NA,NA,40
D’accord.,1,matcher,8,NA,NA,40
Alors le premier en haut à gauche toujours euh c’en ça ressemble à un lapin,3,describer,1,NA,NA,41
Tss,4,matcher,2,NA,NA,41
Ou une souris,3,describer,3,NA,NA,41
Ouh lala,4,matcher,4,NA,NA,41
Alors si tu veux t’as le carré qui est pointe en bas,3,describer,5,NA,NA,41
Ouais,4,matcher,6,NA,NA,41
En haut. Avec sur sa droite en bas à droite un triangle avec l’angle droit à gauche en haut.,3,describer,7,NA,NA,41
"Euh eum on dirait on dirait il est un petit peu accroupi, non ?",4,matcher,8,NA,NA,41
"Ouais, mais y’en a qu’une comme ça. C’est carré pointe en bas et en bas du carré à droite t’as le triangle avec l’angle droit en haut.",3,describer,9,NA,NA,41
Ouais ouais ouais OK OK donc ça c’est le premier.,4,matcher,10,NA,NA,41
"[Premier], exactement. Le deuxième c’est le bonhomme qui s’tient le plus droit possible.",3,describer,1,NA,NA,42
A- qui est assis ?,4,matcher,2,NA,NA,42
Non qui est debout qui a une une jambe qui est un peu levée.,3,describer,3,NA,NA,42
OK.,4,matcher,4,NA,NA,42
Troisième c’est le bonhomme qui a la pièce la plus à gauche en haut c’est un triangle qui est à l’angle droit tout à gauche.,3,describer,1,NA,NA,43
On dirait qu’il court un peu le gars ?,4,matcher,2,NA,NA,43
Ouais exactement.,3,describer,3,NA,NA,43
OK.,4,matcher,4,NA,NA,43
Euh le troisième il regarde à droit il est assis sur une espèce de carré.,3,describer,1,NA,NA,44
Ouais,4,matcher,2,NA,NA,44
"Maintenant deuxième ligne, il est en bateau.",3,describer,1,NA,NA,45
Ouais.,4,matcher,2,NA,NA,45
Euh maintenant c’est un homme qui court à gauche avec le pied qui est à l’équerre si tu veux.,3,describer,1,NA,NA,46
"D’accord, c’est bon.",4,matcher,2,NA,NA,46
Après c’est une espèce de vieille mémé avec les seins les seins en triangle.,3,describer,1,NA,NA,47
Hihihi,4,matcher,2,NA,NA,47
Et pis le dernier euh ben le dernier.,3,describer,1,NA,NA,48
[Le ptit] écolier quoi,4,matcher,2,NA,NA,48
Ouais,3,describer,3,NA,NA,48
OK alors en haut à gauche c’est un bonhomme qui est couché avec le carré qui est tout en bas à droite.,3,describer,1,NA,NA,49
Ouais qui est couché sur le dos ?,4,matcher,2,NA,NA,49
Ouais voilà.,3,describer,3,NA,NA,49
OK.,4,matcher,4,NA,NA,49
Euh le deuxième il a une espèce de ptite lanterne ou j’sais pas quoi dans la main,3,describer,1,NA,NA,50
Euh ouais ouais,4,matcher,2,NA,NA,50
Il regarde il regarde vers la droite.,3,describer,3,NA,NA,50
Exact.,4,matcher,4,NA,NA,50
Le troisième il est aussi couché euh avec les pieds en l’air.,3,describer,1,NA,NA,51
OK.,4,matcher,2,NA,NA,51
Quatrième il est debout il va sur la droite avec euh euh le carré il est normal enfin,3,describer,1,NA,NA,52
Ouais OK OK ouais,4,matcher,2,NA,NA,52
Euh,3,describer,3,NA,NA,52
C’est le seul OK OK.,4,matcher,4,NA,NA,52
Euh en bas à gauche c’est on dirait plutôt une dame qui court sur la gauche euh avec le pied à l’équerre.,3,describer,1,NA,NA,53
Ouais ouais sur la gauche ouais,4,matcher,2,NA,NA,53
"Ouais. Troisième j’sais pas on dirait qu’il fait une prière, tête vers la droite",3,describer,1,NA,NA,54
Euh celui qui est agenouillé là ?,4,matcher,2,NA,NA,54
Ouais agenouillé ouais,3,describer,3,NA,NA,54
D’accord,4,matcher,4,NA,NA,54
Euh le troisième c’est il court sur la droite et pis il est un petit peu euh penché.,3,describer,1,NA,NA,55
Celui qui a la tête complètement décalée ou ?,4,matcher,2,NA,NA,55
"Non celui elle est elle touche le les autres pièces la tête, c’est le chapeau qui touche en fait",3,describer,3,NA,NA,55
"D’accord, OK",4,matcher,4,NA,NA,55
Et le dernier c’est le gars qui court à droite enfin le chinois ou j’sais pas quoi,3,describer,1,NA,NA,56
D’accord,4,matcher,2,NA,NA,56
D’accs,3,describer,3,NA,NA,56
Alors euh en haut à gauche c’est un gars il fait la prière façon ramadan un peu.,3,describer,1,NA,NA,57
Ouais.,4,matcher,2,NA,NA,57
Euh le deuxième il est assis il regarde contre la droite il a un triangle dans les mains,3,describer,1,NA,NA,58
Euh,4,matcher,2,NA,NA,58
Il a la pointe en bas le triangle.,3,describer,3,NA,NA,58
"Attends con- sur la droite, non ?",4,matcher,4,NA,NA,58
Ouais il est assis un peu façon kappa tu sais ?,3,describer,5,NA,NA,58
Ouais mais il est assis ah mais il regarde vers la gauche ?,4,matcher,6,NA,NA,58
Il regarde vers la gauche ouais.,3,describer,7,NA,NA,58
OK et ?,4,matcher,8,NA,NA,58
Et il il a un espèce de triangle sur le les mains.,3,describer,9,NA,NA,58
OK,4,matcher,10,NA,NA,58
Qui est sur la pointe.,3,describer,11,NA,NA,58
Il est pas il est pas devant ses mains il est sur ses mains ?,4,matcher,12,NA,NA,58
Ouais il est sur ses mains ouais.,3,describer,13,NA,NA,58
OK.,4,matcher,14,NA,NA,58
Celui qui est devant ses mains il est tout en bas à droite.,3,describer,15,NA,NA,58
Tout à la deuxième ligne ?,4,matcher,16,NA,NA,58
Deuxième ligne tout à tout à droite.,3,describer,17,NA,NA,58
OK.,4,matcher,18,NA,NA,58
"Eum, maintenant le troisième de la première ligne euh on laisse tomber il est trop compliqué",3,describer,1,NA,NA,59
Haha,4,matcher,2,NA,NA,59
On en parle en dernier.,3,describer,3,NA,NA,59
"Euh le quatrième c’est une dame elle est debout et pis elle a une de, la tête c’est le triangle euh le carré pis il est sur la pointe",3,describer,1,NA,NA,60
Ouais,4,matcher,2,NA,NA,60
En dessous t’as un triangle et elle a un pied qui touche pas le sol,3,describer,1,NA,NA,61
Ouais enfin on dirait qu’elle danse un peu ?,4,matcher,2,NA,NA,61
Ouais voilà exactement.,3,describer,3,NA,NA,61
OK c’est bon.,4,matcher,4,NA,NA,61
"Après en bas à gauche euh c’est méconnaissable en gros, on sait pas trop ce qui fait le bonhomme",3,describer,1,NA,NA,62
Genre eum on dirait le carré ouais non parce qu’ils sont tous pareils,4,matcher,2,NA,NA,62
Ouais il regarde à gauche il me semble,3,describer,3,NA,NA,62
Ouais,4,matcher,4,NA,NA,62
Et pis il a les pieds qui sont plus loin que sa tête en avant,3,describer,5,NA,NA,62
Euh ouais j’crois enfin on dirait que ça ressemble vraiment à rien quoi ?,4,matcher,6,NA,NA,62
Ouais,3,describer,7,NA,NA,62
Comparé aux autres,4,matcher,8,NA,NA,62
Exactement.,3,describer,9,NA,NA,62
Ok ouais c’est bon.,4,matcher,10,NA,NA,62
Ouais. Euh le deuxième il est très simple il est il est sur une des jambes et pis l’autre elle est en l’air autant haut que la tête.,3,describer,1,NA,NA,63
C’est celui qui regarde par la droite ou par la gauche ?,4,matcher,2,NA,NA,63
"Exact, la droite.",3,describer,3,NA,NA,63
"La droite, OK.",4,matcher,4,NA,NA,63
Euh le troisième après il court sur la droite.,3,describer,1,NA,NA,64
Ouais.,4,matcher,2,NA,NA,64
Et pis,3,describer,3,NA,NA,64
Et celui du haut c’est celui qui a la jambe pliée là ?,4,matcher,4,NA,NA,59
Exactement ouais en haut bizarre.,3,describer,5,NA,NA,59
OK.,4,matcher,6,NA,NA,59
OK bon en fait déjà celui en bas à droite il est facile deuxième ligne deuxième ligne à droite. Euh c’est une dame qui court sur la droite et pis euh elle a la queue de cheval en arrière un peu on dirait.,3,describer,1,NA,NA,65
Ouais OK OK. Ca c’est tout à droite ? en bas,4,matcher,2,NA,NA,65
Tout à droite deuxième ligne.,3,describer,3,NA,NA,65
OK.,4,matcher,4,NA,NA,65
"Maintenant, deuxième ligne tout à gauche.",3,describer,1,NA,NA,66
Ouais.,4,matcher,2,NA,NA,66
T’as un gars qui court sur la gauche euh et pis c’est s- le bas de son corps c’est un grand triangle et pis les pieds c’est deux petits triangles.,3,describer,3,NA,NA,66
OK ouais une petite jupette et tout,4,matcher,4,NA,NA,66
Ouais voilà exactement. Euh ensuite le troisième de la deuxième ligne,3,describer,1,NA,NA,67
Euh ou ouais.,4,matcher,2,NA,NA,67
Euh ça a l’air d’être un vieux monsieur qui est recourbé euh qui marche sur la droite,3,describer,3,NA,NA,67
"Ouais genre les mains dans les poches, OK.",4,matcher,4,NA,NA,67
"Ouais exactement. Le dernier de cette ligne, il a le haut du corps c’est simplement gros triangle euh avec la pointe en bas.",3,describer,5,NA,NA,65
Celui qui court ?,4,matcher,6,NA,NA,65
Ouais…,3,describer,7,NA,NA,65
Non,4,matcher,8,NA,NA,65
