text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
Right side is wire spool. Has 4 spikes.,2,describer,1,FALSE,NA,38
Left side shape has the white hole,2,describer,2,FALSE,NA,38
Right side is one lump. Left side has no hole,1,describer,1,FALSE,NA,39
Right side looks like wire spool. 4 spikes,2,describer,1,FALSE,NA,40
Left side has the two spikes at the bottom,2,describer,2,FALSE,NA,40
Right side is one lump. Left side has a hole,1,describer,1,FALSE,NA,41
Right side is a big lump,2,describer,1,FALSE,NA,42
Left side has two spikes at the bottom,2,describer,2,FALSE,NA,42
Right side looks like a jar,2,describer,1,FALSE,NA,43
Left side has 2 spikes at the bottom,2,describer,2,FALSE,NA,43
Right side has 5 teeth,1,describer,1,FALSE,NA,44
Left side has a hole,1,describer,2,FALSE,NA,44
Right side is a jar.,2,describer,1,FALSE,NA,45
Left side looks like a cup/jar,2,describer,2,FALSE,NA,45
Right side is a big lump,1,describer,1,FALSE,NA,46
Left side is a cup,1,describer,2,FALSE,NA,46
Right side looks like a jar.,2,describer,1,FALSE,NA,47
Left side is oblong shape with no hole.,2,describer,2,FALSE,NA,47
"Right side looks like a jar, left side has a hole",1,describer,1,FALSE,NA,48
Right side is a lump,1,describer,1,FALSE,NA,49
Left side is a cup,1,describer,2,FALSE,NA,49
Right side is the teeth,2,describer,1,FALSE,NA,50
Left side has no hole in it.,2,describer,2,FALSE,NA,50
Right side is the teeth,2,describer,1,FALSE,NA,51
Left side shape has the white hole in it,2,describer,2,FALSE,NA,51
Right side is a lump,1,describer,1,FALSE,NA,52
Left side is the oblong shape,1,describer,2,FALSE,NA,52
Right side is the 5 teeth,1,describer,1,FALSE,NA,53
Left side has 2 teeth on the bottom,1,describer,2,FALSE,NA,53
Right side is the large lump,2,describer,1,FALSE,NA,54
Left side has the 2 teeth on the bottom,2,describer,2,FALSE,NA,54
Right side is the jar,1,describer,1,FALSE,NA,55
Left side has a hole,1,describer,2,FALSE,NA,55
Right side is the large lump,2,describer,1,FALSE,NA,56
Left side has the white hole,2,describer,2,FALSE,NA,56
Right side has 5 teeth,1,describer,1,FALSE,NA,57
Left side is a cup,1,describer,2,FALSE,NA,57
Right side is the wire spool with 4 spikes,2,describer,1,FALSE,NA,58
Left side is the oblong shape with 2 spikes,2,describer,2,FALSE,NA,58
Right side is the spool,1,describer,1,FALSE,NA,59
Left side has 2 teeth at the bottom,1,describer,2,FALSE,NA,59
Right side is the jar,1,describer,1,FALSE,NA,60
Left side is the cup,1,describer,2,FALSE,NA,60
Right side is the spool,1,describer,1,FALSE,NA,61
Left side has a hole,1,describer,2,FALSE,NA,61
Right side is the jar.,2,describer,1,FALSE,NA,62
Left side has 2 spikes at the bottom,2,describer,2,FALSE,NA,62
Right side is the wire spool with 4 spikes,2,describer,1,FALSE,NA,63
Left side is the cup/jar,2,describer,2,FALSE,NA,63
Right side is the jar,2,describer,1,FALSE,NA,64
Left side is the oblong shape,2,describer,2,FALSE,NA,64
3 triangles overlayed pointing to the right,3,describer,1,FALSE,NA,65
Black part looks like connected letters JC,3,describer,1,FALSE,NA,66
2 triangles left,4,describer,1,FALSE,NA,67
black part has an arrow looking thing on the top right pointing down towards the right,4,describer,1,FALSE,NA,68
inverse 'L' shape on the left,4,describer,1,FALSE,NA,69
big white hole in the black part,4,describer,1,FALSE,NA,70
arrow pointing downright,4,describer,1,FALSE,NA,71
big white hole in black part,4,describer,1,FALSE,NA,72
big white hole in black part,4,describer,1,FALSE,NA,73
Arrow pointing down right side,3,describer,1,FALSE,NA,74
big white hole in the black part,4,describer,1,FALSE,NA,75
two triangles far top left side,4,describer,1,FALSE,NA,76
JC,3,describer,1,FALSE,NA,77
two triangles pointing left with diamond head,4,describer,1,FALSE,NA,78
3 arrows overlay pointing right,3,describer,1,FALSE,NA,79
Diamond head person leaning on machine right side,3,describer,1,FALSE,NA,80
2 triangles overylay pointing to right side,3,describer,1,FALSE,NA,81
Looks like letter J and has arrow connected pointing down towards right side,3,describer,1,FALSE,NA,82
the one that is the biggest amongst the four and has no open white spots,4,describer,1,FALSE,NA,83
Diamond head person leaning on 3 overlay triangles pointing right,3,describer,1,FALSE,NA,84
3 triangles overlay pointing right,4,describer,1,FALSE,NA,85
3 triangles overlay poointing right,3,describer,1,FALSE,NA,86
pointing*,3,describer,2,FALSE,NA,86
Watergun pointing to left side,3,describer,1,FALSE,NA,87
Has the most white compared to the other four and looks like an arrow on the top right pointing downright,4,describer,1,FALSE,NA,88
2 triangles on far top left,4,describer,1,FALSE,NA,89
Black part looks like letters JC connected together,3,describer,1,FALSE,NA,90
big white hole in the black part,4,describer,1,FALSE,NA,91
3 triangles overlay pointing right,4,describer,1,FALSE,NA,92
Big white hole in black part,3,describer,1,FALSE,NA,93
J connected to arrow pointing down right side,3,describer,1,FALSE,NA,94
Diamond head person leaning on 3 triangles overlay pointing right,3,describer,1,FALSE,NA,95
big white hole in black part,4,describer,1,FALSE,NA,96
"Right side arrow pointing down, left side blocky",3,describer,1,FALSE,NA,97
Watergun looking,3,describer,1,FALSE,NA,98
With the handle on right side and left side is diamonds,3,describer,2,FALSE,NA,98
2  triangles overlay pointing right,3,describer,1,FALSE,NA,99
3 triangles overlay pointing right,3,describer,1,FALSE,NA,100
Arrow pointing right downwards,3,describer,1,FALSE,NA,101
2 triangles pointing left with diamond head on top,4,describer,1,FALSE,NA,102
big white hole in black part,4,describer,1,FALSE,NA,103
Watergun pointing left,3,describer,1,FALSE,NA,104
two triangles pointing left with diamond head,4,describer,1,FALSE,NA,105
Looks like a step on stair on left side and right side a solid block like gun handle,3,describer,1,FALSE,NA,106
Big white hole in center,3,describer,1,FALSE,NA,107
inverse 'L' shape on the left side,4,describer,1,FALSE,NA,108
arrow pointing downright,4,describer,1,FALSE,NA,109
2 triangles overlay pointing towards the right,4,describer,1,FALSE,NA,110
big white whole in black part,3,describer,1,FALSE,NA,111
2 triangles pointing to left side,4,describer,1,FALSE,NA,112
Big white hole in middle,3,describer,1,FALSE,NA,113
"Arrow in right corner pointing downwards tor right side, left side is blocky",3,describer,1,FALSE,NA,114
2 triangles overlay pointing to right,3,describer,1,FALSE,NA,115
Looks kind of like a watergun pointing to left side,3,describer,1,FALSE,NA,116
2 triangles overlay pointing right,4,describer,1,FALSE,NA,117
2 triangles overlay pointing right,4,describer,1,FALSE,NA,118
Inverse L in white on left,3,describer,1,FALSE,NA,119
two triangles pointing left with diamond head,4,describer,1,FALSE,NA,120
Diamond head leaning on 3 triangles overlay pointing right,3,describer,1,FALSE,NA,121
arrow pointing downright,4,describer,1,FALSE,NA,122
Arrow pointing down right,3,describer,1,FALSE,NA,123
big white hole in black part,4,describer,1,FALSE,NA,124
2 arrows overlay pointing right,4,describer,1,FALSE,NA,125
Big white hole in black part,3,describer,1,FALSE,NA,126
arrow pointing downright,4,describer,1,FALSE,NA,127
watergun,4,describer,1,FALSE,NA,128
hello,5,matcher,1,FALSE,NA,129
hi,6,describer,2,TRUE,NA,129
my image looks like it has a horn,6,describer,3,FALSE,NA,129
hey there,5,describer,1,TRUE,NA,130
hi,6,matcher,2,FALSE,NA,130
it kind of looks like a bear head with a hat on top,5,describer,3,FALSE,NA,130
are we still paired?!,5,matcher,1,FALSE,NA,131
i think so,6,describer,2,TRUE,NA,131
cool!,5,matcher,3,FALSE,NA,131
any hint?,5,matcher,4,FALSE,NA,131
this is sort of pig face with a shape on top,6,describer,5,FALSE,NA,131
hat on the three peaks,5,describer,1,FALSE,NA,132
stickman,5,describer,1,FALSE,NA,133
hat on stickman,6,describer,1,FALSE,NA,134
has the same type of 'hat' as i described,5,describer,1,FALSE,NA,135
ok,6,matcher,2,FALSE,NA,135
it's also the one with a rectangle taken out of the corner ont he bottom left,5,describer,3,FALSE,NA,135
nice job,5,matcher,1,FALSE,NA,136
mine has triangle at the top left,6,describer,2,FALSE,NA,136
this one has symmetrical hats too,5,describer,1,FALSE,NA,137
it's a triangle on top of a sideway diamond looking thing,5,describer,2,FALSE,NA,137
ok,6,matcher,3,FALSE,NA,137
okay and this one has the hat balanced on the 3 peaks,5,describer,1,FALSE,NA,138
is the hat not triangle,6,matcher,2,FALSE,NA,138
not a triangle,5,describer,3,FALSE,NA,138
nice,6,matcher,1,FALSE,NA,139
balancing triangle with a rectangle chunk out of the bottom left corner,5,describer,2,FALSE,NA,139
this one has the little triangle balancing on the left,5,describer,1,FALSE,NA,140
nice job,5,matcher,1,FALSE,NA,141
mine has a triangle hat,6,describer,2,FALSE,NA,141
shapes looks symmetrical,6,describer,3,FALSE,NA,141
tiny triangle balancing,5,describer,1,FALSE,NA,142
this one has a large triangle at the top,6,describer,1,FALSE,NA,143
symmetrical,6,describer,2,FALSE,NA,143
it's a little like charades,5,matcher,1,FALSE,NA,144
this one has a diagonal triagle near the top,6,describer,2,FALSE,NA,144
attached to a sort of helmet,6,describer,3,FALSE,NA,144
"sorry about that, was a bit stumped",5,describer,1,TRUE,NA,145
sorry hard to describe that as well,6,matcher,2,FALSE,NA,145
"this one is the hat thing (not triangle) on top of three peak, sideways diamond on bottom",5,describer,3,FALSE,NA,145
yeah its a good 1,6,matcher,1,FALSE,NA,146
balancing triangle on the left,5,describer,2,FALSE,NA,146
tiny balacaning triangle on top left,6,describer,1,FALSE,NA,147
this one has  a triangle at top left,6,describer,1,FALSE,NA,148
not symmetrical,6,describer,1,FALSE,NA,149
with the hat or with the horn,5,matcher,2,FALSE,NA,149
sort of triangle shape on the right side,6,describer,3,FALSE,NA,149
this has a triangle on the top left,6,describer,1,FALSE,NA,150
i'll be sad when this is over!,5,matcher,2,FALSE,NA,150
"this one is the hat on top of three peaks, not triangle hat",5,describer,1,FALSE,NA,151
big triangle for this one too,5,describer,1,FALSE,NA,152
symmetrical?,6,matcher,2,FALSE,NA,152
yep,5,describer,3,TRUE,NA,152
stickman was a good way of describing lol. this one is stickman too but the bottom is different,5,describer,1,FALSE,NA,153
i see,6,matcher,2,FALSE,NA,153
triangle balancing,5,describer,1,FALSE,NA,154
"you too, we're crushing it",5,matcher,1,FALSE,NA,155
hat on three peaks,6,describer,2,FALSE,NA,155
hat on three peaks,6,describer,1,FALSE,NA,156
hat on 3 peaks,5,describer,1,FALSE,NA,157
nice,6,matcher,2,FALSE,NA,157
balancing triangle top left,6,describer,1,FALSE,NA,158
horn,5,describer,1,FALSE,NA,159
horn,6,describer,1,FALSE,NA,160
balancing triangle top left,6,describer,1,FALSE,NA,161
stickman,5,describer,1,FALSE,NA,162
my image looks it has a horn,6,describer,1,FALSE,NA,163
like the last one you said has a horn?,5,matcher,2,FALSE,NA,163
yes,6,describer,3,TRUE,NA,163
stickman,5,describer,1,FALSE,NA,164
hat on 3 peaks,5,describer,1,FALSE,NA,165
horn,6,describer,1,FALSE,NA,166
triangle balancing top left,6,describer,1,FALSE,NA,167
big triangle ont he stickman,5,describer,1,FALSE,NA,168
horn,5,describer,1,FALSE,NA,169
horn,5,describer,1,FALSE,NA,170
balancing triangle on top left,6,describer,1,FALSE,NA,171
this one has a horn too,5,describer,1,FALSE,NA,172
has a hat on the three peaks similar to last 1,6,describer,1,FALSE,NA,173
symmetrical,6,describer,2,FALSE,NA,173
horn,5,describer,1,FALSE,NA,174
nice final 1 :),6,matcher,2,FALSE,NA,174
"my bad, i zoned out for a second",5,matcher,1,FALSE,NA,175
triangle balancing on top left,6,describer,2,FALSE,NA,175
hat on 3 peaks,5,describer,1,FALSE,NA,176
nice,6,describer,1,FALSE,NA,177
same bud,5,matcher,2,FALSE,NA,177
not symmetrical,6,describer,3,FALSE,NA,177
has a horn on top right,6,describer,4,FALSE,NA,177
not symmetrical,6,describer,1,FALSE,NA,178
has a horn,6,describer,2,FALSE,NA,178
symmetrical one with the big triangle on top,5,describer,1,FALSE,NA,179
balancing triangle,5,describer,1,FALSE,NA,180
stick man with triangle on top,6,describer,1,FALSE,NA,181
horn,6,describer,1,FALSE,NA,182
stick man with hat on top,6,describer,1,FALSE,NA,183
hat on three peaks,6,describer,1,FALSE,NA,184
nice,6,describer,1,TRUE,NA,185
good job getting that last one. definitely feel free to clarify if i'm confusing,5,matcher,2,FALSE,NA,185
mine looks like a stickman with a triangle hat,6,describer,3,FALSE,NA,185
we're getting the hang of it bud!,5,matcher,1,FALSE,NA,186
mine has a single horn,6,describer,2,FALSE,NA,186
stickman,5,describer,1,FALSE,NA,187
hat on 3 peaks,5,describer,1,FALSE,NA,188
horn,5,describer,1,FALSE,NA,189
balancing triangle top left,6,describer,1,FALSE,NA,190
hat on 3 peaks,5,describer,1,FALSE,NA,191
mine is a stickman,6,describer,1,FALSE,NA,192
triangle at top,6,describer,2,FALSE,NA,192
The shape has a rectangle hole in it,7,describer,1,FALSE,NA,193
ok,8,matcher,2,FALSE,NA,193
What does it look like,7,describer,1,FALSE,NA,194
The shape has three square looking things on top,7,describer,1,FALSE,NA,195
the bottom has two triangles and a diamond,7,describer,1,FALSE,NA,196
zig zag on top like letter m,8,describer,1,FALSE,NA,197
has an arrow like down,8,describer,1,FALSE,NA,198
it has a shape sticking out to the left at the bottom. it has three points on top,7,describer,1,FALSE,NA,199
The shape looks like it has three legs on top,7,describer,1,FALSE,NA,200
it looks like spread out arms,8,describer,1,FALSE,NA,201
it looks like it has two legs on the bottom that point outward,7,describer,1,FALSE,NA,202
has a kite like shape on  top,8,describer,1,FALSE,NA,203
the bottom has 4 zigzags/triangle and it makes an arrow shape at the end,7,describer,1,FALSE,NA,204
the top part looks like a hat and the bottom part is sticking out to the right,7,describer,1,FALSE,NA,205
it has two legs up facing each other,7,describer,1,FALSE,NA,206
it has 5 sides up looking,8,describer,1,FALSE,NA,207
it looks like a bull face,8,describer,1,FALSE,NA,208
it looks like a hat on top with the bottom facing to the right,7,describer,1,FALSE,NA,209
two legs facing out,7,describer,1,FALSE,NA,210
down,8,matcher,2,FALSE,NA,210
yes,7,describer,3,TRUE,NA,210
bull face,8,describer,1,FALSE,NA,211
looks like spreadout legs up,8,describer,1,FALSE,NA,212
up facing each other,8,describer,1,FALSE,NA,213
bottom is a triangle facing down,7,describer,1,FALSE,NA,214
sharp end dwon facing right,8,describer,1,FALSE,NA,215
top looks like a hat with the bottom facing right,7,describer,1,FALSE,NA,216
bottom is a triangle with both ends facing opposite directions,7,describer,1,FALSE,NA,217
arrrow bottom facing up,8,describer,1,FALSE,NA,218
two legs down,8,describer,1,FALSE,NA,219
rectangle in the middle is missing,7,describer,1,FALSE,NA,220
5 sides up,8,describer,1,FALSE,NA,221
top part comes to a point looks kind of like a house,7,describer,1,FALSE,NA,222
bottom part is zigzagged and looks like an arrow pointing down,7,describer,1,FALSE,NA,223
arms open on top,7,describer,1,FALSE,NA,224
three legs up,8,describer,1,FALSE,NA,225
middle rectangle white,8,describer,1,FALSE,NA,226
centre square with 2 rectangles,8,describer,1,FALSE,NA,227
bottom sharp,8,describer,2,FALSE,NA,227
2 legs facing out,8,describer,1,FALSE,NA,228
looks like a horn up,8,describer,1,FALSE,NA,229
like power hands up,8,describer,2,FALSE,NA,229
arms open on top,7,describer,1,FALSE,NA,230
the bottom is a weird shape doesnt come to a point,7,describer,1,FALSE,NA,231
letter m up,8,describer,1,FALSE,NA,232
bottom has 2 sharp points like 2 legs apart,8,describer,1,FALSE,NA,233
the bottom is an arrow facing up,7,describer,1,FALSE,NA,234
bottom has 3 pointed triangkes,8,describer,1,FALSE,NA,235
three legs up,7,describer,1,FALSE,NA,236
bull face,8,describer,1,FALSE,NA,237
two sharp ends like leg down,8,describer,1,FALSE,NA,238
bottom is three pointed triangles,7,describer,1,FALSE,NA,239
two legs up facing each other,7,describer,1,FALSE,NA,240
two legs dwn,8,describer,1,FALSE,NA,241
the bottom part is pointed left,7,describer,1,FALSE,NA,242
kite looking shape on top,7,describer,1,FALSE,NA,243
midle rectangle white,8,describer,1,FALSE,NA,244
hat on top with the bottom facing right,7,describer,1,FALSE,NA,245
arrorow facing down with zigzag,8,describer,1,FALSE,NA,246
arrow,8,describer,2,FALSE,NA,246
bull face,7,describer,1,FALSE,NA,247
two legs up facing outwards,8,describer,1,FALSE,NA,248
bottom faces left,7,describer,1,FALSE,NA,249
letter M ON TOP,8,describer,1,FALSE,NA,250
arrow facing up,8,describer,1,FALSE,NA,251
two pointy legs on bottom,7,describer,1,FALSE,NA,252
bottom points to the right,7,describer,1,FALSE,NA,253
3 legs up,8,describer,1,FALSE,NA,254
5 sides up,8,describer,1,FALSE,NA,255
arms open on top,7,describer,1,FALSE,NA,256
The shape that looks like a claw.,9,describer,1,FALSE,NA,257
"The image resembles a mortar and pestle, commonly associated with grinding or mixing substances, often used in cooking, pharmacy, or chemistry. The black box surrounding it suggests it might be the marked ""target"" object for the director in your task. Let me know if you need further clarification!",10,describer,1,FALSE,NA,258
"The image resembles a stylized stack of geometric shapes, potentially representing something like an abstract pine tree or a stack of layered structures. The black box around it suggests it could also be a marked ""target"" object for the task you're working on. Let me know if you'd like further interpretation or help!",10,describer,1,FALSE,NA,259
The shape with a diamond on the very bottom.,9,describer,1,FALSE,NA,260
The shape that looks like a bird on top of a box.,9,describer,1,FALSE,NA,261
"This image resembles an abstract geometric composition that could be interpreted as a stylized crown or castle-like structure on top, with additional shapes below that might represent a base or pedestal. The triangular and rectangular patterns contribute to its abstract and symmetrical design. The black box surrounding it suggests it is a target object in the task. Let me know if you'd like further analysis or interpretation!",10,describer,1,FALSE,NA,262
The shape with the hole righ in the middle,9,describer,1,FALSE,NA,263
This image resembles a stylized geometric tree or layered structure. The pointed triangle at the top and progressively wider shapes below give it a pyramid or tree-like appearance. The symmetrical stacking of shapes adds to its abstract and structured design. The black box surrounding it likely indicates it is a target object in your task. Let me know if you need further clarification!,10,describer,1,FALSE,NA,264
The shape that looks like a person crouching.,9,describer,1,FALSE,NA,265
The shape with a rectangle and a longer rectangle going through it.,9,describer,1,FALSE,NA,266
"This image resembles a stylized geometric figure featuring arrows pointing in opposite directions (up and down). The top and bottom parts of the figure are arrowheads, with a central rectangular section connecting them. The design could symbolize directionality or balance. The black box surrounding it indicates it might be a target object in the task you're working on. Let me know if you'd like further interpretation!",10,describer,1,FALSE,NA,267
Hi,10,describer,1,TRUE,NA,268
L shaped,10,describer,2,FALSE,NA,268
A shape that looks like it has sideways M.,9,describer,1,FALSE,NA,269
"This image resembles a stylized abstract representation of an animal, possibly a cat or a fox, with pointed triangular ""ears"" at the top. The shapes create the impression of a face or head with symmetry, and the small diamond shape at the bottom could be interpreted as a nose or decorative element. The black box surrounding it suggests it is a target object in your task. Let me know if you need more insights!",10,describer,1,FALSE,NA,270
The shape with a triangle going up and a tringle upside down.,9,describer,1,FALSE,NA,271
"This image resembles an abstract geometric design that could be interpreted as a stylized bird or animal. The pointed triangular shapes on the left could represent a wing or head, while the smaller angular shapes on the right might suggest a tail or feet. Its overall structure creates a dynamic and abstract representation of movement or a creature. Let me know if you'd like a deeper analysis!",10,describer,1,FALSE,NA,272
The shape that looks like a claw with a hole in the center.,9,describer,1,FALSE,NA,273
"This image resembles a zigzag or lightning-like pattern constructed with sharp geometric shapes. The repeating angular segments create a sense of movement or energy, with a layered appearance that could symbolize a staircase, a jagged path, or an abstract representation of a bolt of lightning. The design's vertical orientation adds to its dynamic feel. Let me know if you'd like further analysis!",10,describer,1,FALSE,NA,274
The shape with a very thin line inside it.,9,describer,1,FALSE,NA,275
Shape that has a hole,10,describer,1,FALSE,NA,276
A shape wtih a diamond on the bottom,9,describer,1,FALSE,NA,277
The shape that looks like it's a bowl with something on top of it.,9,describer,1,FALSE,NA,278
pick the shape like an elephant,11,describer,1,FALSE,NA,279
anything else?,12,matcher,2,FALSE,NA,279
three legs,11,describer,3,FALSE,NA,279
pagoda on two legs,11,describer,1,FALSE,NA,280
pagoda with a brick on top or pointy?,12,matcher,2,FALSE,NA,280
pointy,11,describer,3,FALSE,NA,280
the elephant with three legs,12,describer,1,FALSE,NA,281
similar to the pagoda without pointy legs,12,describer,1,FALSE,NA,282
three legs with a brick on top,11,describer,1,FALSE,NA,283
looks like a snake without legs but not pointy. like a microscope,12,describer,1,FALSE,NA,284
looks like a snake without legs,12,describer,1,FALSE,NA,285
like a model on two pointy legs with a big head,11,describer,1,FALSE,NA,286
snake on three thick legs,11,describer,1,FALSE,NA,287
pagoda with two thick legs,12,describer,1,FALSE,NA,288
swan on piano legs,11,describer,1,FALSE,NA,289
"three legs pagoda, not the snake",12,describer,1,FALSE,NA,290
elephant,12,describer,1,FALSE,NA,291
a swan on pointy legs,11,describer,1,FALSE,NA,292
microscope,11,describer,1,FALSE,NA,293
pagoda on thick flat base,12,describer,1,FALSE,NA,294
piano on /\,11,describer,1,FALSE,NA,295
microscope with brick on top,12,describer,1,FALSE,NA,296
three legged table with brick on top. good game,12,describer,1,FALSE,NA,297
yes!,11,matcher,2,FALSE,NA,297
thanks,11,matcher,3,FALSE,NA,297
are you a woman or a man?,11,matcher,4,FALSE,NA,297
woman,12,describer,5,FALSE,NA,297
thanks,11,matcher,6,FALSE,NA,297
swan on piano legs,11,describer,1,FALSE,NA,298
pagoda on /\,11,describer,1,FALSE,NA,299
swan on two legs,12,describer,1,FALSE,NA,300
piano,12,describer,1,FALSE,NA,301
pagoda on piano legs,11,describer,1,FALSE,NA,302
piano on /\,11,describer,1,FALSE,NA,303
microscope with a brick on top,11,describer,1,FALSE,NA,304
piano with pointy legs,12,describer,1,FALSE,NA,305
pagoda on three thick legs,11,describer,1,FALSE,NA,306
butterfly with brick on top,12,describer,1,FALSE,NA,307
piano with brick on top,12,describer,1,FALSE,NA,308
swan on three thick legs,11,describer,1,FALSE,NA,309
three legged table with brick on top,12,describer,1,FALSE,NA,310
like a butterfly with a brick head,11,describer,1,FALSE,NA,311
snake with thick base,12,describer,1,FALSE,NA,312
no two legs,12,describer,2,FALSE,NA,312
swan on /\,11,describer,1,FALSE,NA,313
again the same - piano with bricjk on top,11,describer,1,FALSE,NA,314
"piano with two thick legs, no brick on top",12,describer,1,FALSE,NA,315
star table with brick on top. two thick legs,12,describer,1,FALSE,NA,316
butterfly with brick on top,12,describer,1,FALSE,NA,317
"pagoda, pointy legs",12,describer,1,FALSE,NA,318
sanke on three thick legs,11,describer,1,FALSE,NA,319
microscope with a brick on top,11,describer,1,FALSE,NA,320
three thick legs and a brick on top,11,describer,1,FALSE,NA,321
the weirdest shape of the four,11,describer,1,FALSE,NA,322
the elephant?,12,matcher,2,FALSE,NA,322
like a big something on a moustache,11,describer,3,FALSE,NA,322
piano with brick on top,12,describer,1,FALSE,NA,323
"piano with pointy legs, no brick on top",12,describer,1,FALSE,NA,324
snake without legs,12,describer,1,FALSE,NA,325
pointy edges on two sides but no legs,12,describer,1,FALSE,NA,326
microscope with a brick on top,11,describer,1,FALSE,NA,327
pagoda with three thick legs,11,describer,1,FALSE,NA,328
snake on two small /\ legs,11,describer,1,FALSE,NA,329
pagoda with two legs,12,describer,1,FALSE,NA,330
pointy on two sides with two pointy legs,12,describer,1,FALSE,NA,331
swan on piano legs,11,describer,1,FALSE,NA,332
microscope,11,describer,1,FALSE,NA,333
pagoda on three thick legs,11,describer,1,FALSE,NA,334
microscope,11,describer,1,FALSE,NA,335
snake on three thick legs,12,describer,1,FALSE,NA,336
pagoda on thick flat base,12,describer,1,FALSE,NA,337
"pagoda on a thick base, not microscope",12,describer,1,FALSE,NA,338
elephant,12,describer,1,FALSE,NA,339
piano,11,describer,1,FALSE,NA,340
"snake on a solid base, no legs",11,describer,1,FALSE,NA,341
like a snake with two legs,12,describer,1,FALSE,NA,342
hello,13,matcher,1,FALSE,NA,343
It's boot-like,14,describer,2,FALSE,NA,343
