text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
Oh,3,matcher,12,NA,NA,43
Now I see a person running in the blue box and I see a guy with a triangle head in his in his face and um triangle that way,3,describer,1,NA,NA,44
zzz,4,matcher,2,NA,NA,44
It's a zzz,3,describer,3,NA,NA,44
What side zzz,4,matcher,4,NA,NA,44
Um it's the right,3,describer,5,NA,NA,44
zzz,4,matcher,6,NA,NA,44
The left,3,describer,7,NA,NA,44
Which one is in the blue box,4,matcher,8,NA,NA,44
The guy that's running,3,describer,9,NA,NA,44
Now I see someone having a traingle down,3,describer,1,NA,NA,45
Mhm,4,matcher,2,NA,NA,45
And facing that way and and it's down,3,describer,3,NA,NA,45
What shapes do you see,4,matcher,4,NA,NA,45
I see,3,describer,5,NA,NA,45
One going down and a zzz,3,describer,6,NA,NA,45
Mm so which one is in the blue box,4,matcher,7,NA,NA,45
Uh it's the person walking,3,describer,8,NA,NA,45
That's what it looks like,4,matcher,9,NA,NA,45
Yeah,3,describer,10,NA,NA,45
What do you see now,4,describer,1,NA,NA,46
I see a person um walking that way and I see a doggy um he's standing on his legs,3,matcher,2,NA,NA,46
Can you describe the one with the person walking what shapes do you see,4,describer,3,NA,NA,46
Um I see a diamond that is that is facing that way,3,matcher,4,NA,NA,46
Pick the one with the diamond,4,describer,5,NA,NA,46
What do you see now,4,matcher,1,NA,NA,47
I see a person crawling and a person walking slow,3,describer,2,NA,NA,47
What kind of shapes do you see,4,matcher,3,NA,NA,47
I see I see I see a diamond facing down and I see um a square facing down,3,describer,4,NA,NA,47
Which one do you see in the blue box zzz,4,matcher,5,NA,NA,47
Um it's the person,3,describer,6,NA,NA,47
There's two persons zzz right,4,matcher,7,NA,NA,47
It's the person in the blue box,3,describer,8,NA,NA,47
Well what are they doing,4,matcher,9,NA,NA,47
On the blocks,4,matcher,10,NA,NA,47
Is he walking,4,matcher,11,NA,NA,47
He's walking slow,3,describer,12,NA,NA,47
Mhm,4,matcher,13,NA,NA,47
Now I see a airplane and,3,matcher,1,NA,NA,48
OK and now I see and I see now um wait,3,matcher,2,NA,NA,48
Uh uh uh uh stay there,4,describer,3,NA,NA,48
Now I see I see now um I see a person walking slow and a airplane running into him and and it's gonna crush into him,3,matcher,4,NA,NA,48
It's gonna crash,4,describer,5,NA,NA,48
Yeah into him,3,matcher,6,NA,NA,48
Can you describe the person,4,describer,7,NA,NA,48
OK uh he has a ankle down and he's like walking walking,3,matcher,8,NA,NA,48
Can you describe the airplane,4,describer,9,NA,NA,48
Um it um I'll pick three triangles it has three triangles,3,matcher,10,NA,NA,48
Do you see triangles on the person,4,describer,11,NA,NA,48
I see a triangle on the person but it looks like he's zzz holding on the person and it and it it's not in a bowl because that's not it because that's where the airplane begins,3,matcher,12,NA,NA,48
Mhm,4,describer,13,NA,NA,48
Which which one do you think you should pick,4,describer,14,NA,NA,48
I'll pick the person again,3,matcher,15,NA,NA,48
Why do you think that's a good choice,4,describer,16,NA,NA,48
No what I'm not gonna pick it because that's why I'm picking the airplane,3,matcher,17,NA,NA,48
No I said why do you think the person is a good choice,4,describer,18,NA,NA,48
Because uh it's,3,matcher,19,NA,NA,48
Because it's finna crash into that um person,3,matcher,20,NA,NA,48
zzz,4,describer,21,NA,NA,48
Yeah,3,matcher,22,NA,NA,48
I think the person should go around and so the airplane can keep on going that way so it own't crash into him,3,matcher,23,NA,NA,48
So I'll pick the person,3,matcher,24,NA,NA,48
OK,4,describer,25,NA,NA,48
Alright you see the first box?,4,describer,1,NA,NA,49
zzz,3,describer,1,NA,NA,50
zzz,4,matcher,2,NA,NA,50
I see a zzz I see zzz and the blue box,3,describer,3,NA,NA,50
zzz,4,matcher,4,NA,NA,50
Yeah,3,describer,5,NA,NA,50
OK,4,matcher,6,NA,NA,50
Now I see a um triangle,3,matcher,1,NA,NA,51
Mhm,4,describer,2,NA,NA,51
I see a zzz facing down and I see a a diamond and another diamond,3,matcher,3,NA,NA,51
Mhm,4,describer,4,NA,NA,51
What does the person look like the one that looks like they're crawling on the floor on all fours,4,describer,5,NA,NA,51
Um it's this one,3,matcher,6,NA,NA,51
"what are they, what what kind of shapes do you see",4,describer,7,NA,NA,51
I see a diamond,3,matcher,8,NA,NA,51
Mhm,4,describer,9,NA,NA,51
Down,3,matcher,10,NA,NA,51
Mhm,4,describer,11,NA,NA,51
And I see and I see a triangle pointing and facing this way,3,matcher,12,NA,NA,51
And zzz,3,matcher,13,NA,NA,51
I picked it again,3,matcher,14,NA,NA,51
Now I see someone in the blue box crawling in the blue box,3,describer,1,NA,NA,52
And what do you see outside of the blue box,4,matcher,2,NA,NA,52
Um it's a someone running,3,describer,3,NA,NA,52
Mhm what shapes do you see,4,matcher,4,NA,NA,52
I see a diamond,3,describer,5,NA,NA,52
Mhm,4,matcher,6,NA,NA,52
In there and I see a diamond on the person,3,describer,7,NA,NA,52
Tell me what you see,4,matcher,1,NA,NA,53
I see a airplane and a blue box,3,describer,2,NA,NA,53
And I see someone jumping and someone crawling,3,describer,3,NA,NA,53
zzz,4,matcher,4,NA,NA,53
zzz,3,describer,5,NA,NA,53
What do you see now,4,describer,1,NA,NA,54
I see an airplane and someone jumping,3,matcher,2,NA,NA,54
Where do you see anyone jumping,4,describer,3,NA,NA,54
zzz,3,matcher,4,NA,NA,54
zzz,4,describer,5,NA,NA,54
zzz,3,matcher,6,NA,NA,54
I didn't see you walking but he I didn't see him stop walking and I think he's holding his hands that way,3,matcher,7,NA,NA,54
Pick the one that looks like it's a airplane,4,describer,8,NA,NA,54
What shapes did you see,4,describer,9,NA,NA,54
I did saw,3,matcher,10,NA,NA,54
A diamond,3,matcher,11,NA,NA,54
Um and a triangle how do you say down and it's facing that way um down,3,matcher,12,NA,NA,54
OK what do you see now,4,matcher,1,NA,NA,55
I see a airplane in the blue box and a doggy standing on its legs again,3,describer,2,NA,NA,55
Can you see the zzz the zzz other shapes do you see,4,matcher,3,NA,NA,55
I see um a triangle on the doggy head and I see a airplane that has a square on the triangle,3,describer,4,NA,NA,55
"Now I see a airplane that has zzz triangle and I see a person like a bird going to fly, it's taking off",3,matcher,1,NA,NA,56
How many,4,describer,2,NA,NA,56
zzz,3,matcher,3,NA,NA,56
How many triangles do you see in the other thing,4,describer,4,NA,NA,56
Um it's zzz,3,matcher,5,NA,NA,56
It's zzz,4,describer,6,NA,NA,56
How many triangles do you see,4,describer,7,NA,NA,56
Um one and two and three,3,matcher,8,NA,NA,56
Uh huh,4,describer,9,NA,NA,56
I'll pick the bird,3,matcher,10,NA,NA,56
No,4,describer,11,NA,NA,56
I'll pick,3,matcher,12,NA,NA,56
It's not a good choice,4,describer,13,NA,NA,56
OK I'll pick the rocket,3,matcher,14,NA,NA,56
It's a rocket now?,4,describer,15,NA,NA,56
Wait it's a airplane first,3,matcher,16,NA,NA,56
OK,4,describer,17,NA,NA,56
So I'll pick it,3,matcher,18,NA,NA,56
Mhm,4,describer,19,NA,NA,56
Now now I see someone jumping and he's gonna fall down and I see someone um,3,matcher,1,NA,NA,57
Wait I picked it,3,matcher,2,NA,NA,57
What do you see now,4,matcher,1,NA,NA,58
I see someone jumping in the blue box and someone running to into the blue box to hit him,3,describer,2,NA,NA,58
zzz blue box,4,matcher,3,NA,NA,58
Hm,3,describer,4,NA,NA,58
Ok which one was in the blue box,4,matcher,5,NA,NA,58
Um it's the jumping guy,3,describer,6,NA,NA,58
OK,4,matcher,7,NA,NA,58
Now I see a person walking slow and I see a person jumping,3,matcher,1,NA,NA,59
What does the person who is jumping look like what kind of shapes do you see,4,describer,2,NA,NA,59
I see a um triangle pointing um thing facing up and I see a pointing um,3,matcher,3,NA,NA,59
Wow I did it I just tapped it,3,matcher,4,NA,NA,59
zzz,4,describer,5,NA,NA,59
Yeah I did just tap it is that OK,3,matcher,6,NA,NA,59
Mhm,4,describer,7,NA,NA,59
OK,3,matcher,8,NA,NA,59
Now I see someone jumped and I see a triangle and now they're pointing it facing down,3,describer,1,NA,NA,60
Tell me what you see in the blue box,4,matcher,2,NA,NA,60
Um it's the person jumped,3,describer,3,NA,NA,60
I pick I'll pick this one,3,describer,1,NA,NA,61
OK no wait you have to describe to me what it looks like,4,matcher,2,NA,NA,61
It looks like it has um one point on like it has one point right here and another point right here and it looks like a line down and a line down right here,3,describer,3,NA,NA,61
Does it look like a person,4,matcher,4,NA,NA,61
Yeah,3,describer,5,NA,NA,61
What does it look like the person is doing,4,matcher,6,NA,NA,61
I I think he's walking,3,describer,7,NA,NA,61
It looks like a person walking?,4,matcher,8,NA,NA,61
OK,4,matcher,9,NA,NA,61
I'll pick this,3,describer,10,NA,NA,61
Alright,4,matcher,11,NA,NA,61
Wait,3,describer,12,NA,NA,61
Now I see now I see a thing climbing and I see someone crawling that way,3,matcher,1,NA,NA,62
zzz,4,describer,2,NA,NA,62
Yes it do,3,matcher,3,NA,NA,62
Yes it does,3,matcher,4,NA,NA,62
Pick that pick the one that look like a diamond,4,describer,5,NA,NA,62
OK,3,matcher,6,NA,NA,62
What do you see now,4,matcher,1,NA,NA,63
I see I see a guy and then I see a doggy um he's standing on his legs,3,describer,2,NA,NA,63
Which one do you see in the blue box,4,matcher,3,NA,NA,63
Um it's the guy,3,describer,4,NA,NA,63
OK,4,matcher,5,NA,NA,63
What do you see now,4,describer,1,NA,NA,64
I see bird looking like he's gonna fly,3,matcher,2,NA,NA,64
Like he's ready for take off,4,describer,3,NA,NA,64
Yeah,3,matcher,4,NA,NA,64
And what else you see,4,describer,5,NA,NA,64
I see um I see a guy again is and his hands over that way,3,matcher,6,NA,NA,64
Now I see someone crawling,3,describer,1,NA,NA,65
Crawling and what else,4,matcher,2,NA,NA,65
And it looks like a shape like a diamond again and it and it looks like it's going down and and up and go down,3,describer,3,NA,NA,65
Which one do you see in the blue box,4,matcher,4,NA,NA,65
It's this one,3,describer,5,NA,NA,65
Which one describe it to me,4,matcher,6,NA,NA,65
It's the person it's the person that way,3,describer,7,NA,NA,65
Which one is what does it look like they're doing,4,matcher,8,NA,NA,65
It looks like he's um walking um and he's holding his hands on that way,3,describer,9,NA,NA,65
The one that looks like he's crawling,4,matcher,10,NA,NA,65
Yeah,3,describer,11,NA,NA,65
What do you see now,4,describer,1,NA,NA,66
I see a airplane coming in and toward this guy the person that's pointing that way,3,matcher,2,NA,NA,66
How many zzz do you see,4,describer,3,NA,NA,66
I see um ok um a square on the top there um,3,matcher,4,NA,NA,66
Do you have somebody kneel zzz,4,describer,5,NA,NA,66
They on um,3,matcher,6,NA,NA,66
This guy is on top of the triangle,3,matcher,7,NA,NA,66
zzz pick that one,4,describer,8,NA,NA,66
OK,3,matcher,9,NA,NA,66
Now I see someone its triangle is facing that way,3,describer,1,NA,NA,67
Mhm,4,matcher,2,NA,NA,67
And I see the um blue square and I see the pointing thing up and I see a doggy standing on its legs,3,describer,3,NA,NA,67
Which one is in the blue box,4,matcher,4,NA,NA,67
The person that has a triangle facing that way,3,describer,5,NA,NA,67
The person,4,matcher,6,NA,NA,67
Yeah,3,describer,7,NA,NA,67
What do you see now,4,describer,1,NA,NA,68
I see um I see a guy that that that he's holding his hands on the um that way zzz this is the last one,3,matcher,2,NA,NA,68
Mhm,4,describer,3,NA,NA,68
Like he's pointing um he's pointing his hands on the right,3,matcher,4,NA,NA,68
Mhm,4,describer,5,NA,NA,68
Does it look like somebody kneeling,4,describer,6,NA,NA,68
I think he's like holding like a like he's holding like zzz like a gondora zzz holding the um he's holding the square going that way,3,matcher,7,NA,NA,68
Yeah,4,describer,8,NA,NA,68
Does it looks like criss cross applesauce,4,describer,9,NA,NA,68
Like he's not like he's not holding it in his hands um like he's not holding anything like uh like he's not holding anything like zzz over there and he's not um zzz over there and like he's not doing that like he's um zzz over there,3,matcher,10,NA,NA,68
Mhm,4,describer,11,NA,NA,68
Tell me what you see with the person whose legs look like they're folded,4,describer,12,NA,NA,68
Um it's this one,3,matcher,13,NA,NA,68
zzz,4,describer,14,NA,NA,68
I'll pick it,3,matcher,15,NA,NA,68
What does it look like,4,describer,16,NA,NA,68
It looks like a guy who has a square on his head and it looks like a square down pointing that way,3,matcher,17,NA,NA,68
OK you can please push that one,4,describer,18,NA,NA,68
OK,3,matcher,19,NA,NA,68
Do you think that's a good choice,4,describer,20,NA,NA,68
Yeah,3,matcher,21,NA,NA,68
OK,4,describer,22,NA,NA,68
Now what do you see,4,matcher,1,NA,NA,69
I see someone jump into the air and he gonna fall down,3,describer,2,NA,NA,69
What else do you see,4,matcher,3,NA,NA,69
I see I see a a diamond in a blue box up,3,describer,4,NA,NA,69
So you see it in the blue box,4,matcher,5,NA,NA,69
Yeah turning up,3,describer,6,NA,NA,69
He's holding something,4,matcher,7,NA,NA,69
Yeah,3,describer,8,NA,NA,69
That's what it looks like?,4,matcher,9,NA,NA,69
Yeah,3,describer,10,NA,NA,69
OK,4,matcher,11,NA,NA,69
So,3,describer,12,NA,NA,69
Now I see someone running,3,matcher,1,NA,NA,70
Mhm,4,describer,2,NA,NA,70
And someone with hands facing that way,3,matcher,3,NA,NA,70
What do you see with the person who has their hands facing that way like what shapes do you see,4,describer,4,NA,NA,70
Like it's this one,3,matcher,5,NA,NA,70
What shapes,4,describer,6,NA,NA,70
Um it's a triangle facing down and and a square facing that way and that way up,3,matcher,7,NA,NA,70
I want you to pick that one,4,describer,8,NA,NA,70
I want to pick this one,3,matcher,9,NA,NA,70
The one which one,4,describer,10,NA,NA,70
This one,3,matcher,11,NA,NA,70
Describe what you are seeing,4,describer,12,NA,NA,70
I'll pick this guy,3,matcher,13,NA,NA,70
That's the right one,4,describer,14,NA,NA,70
He's holding his hands that way,3,matcher,15,NA,NA,70
OK,4,describer,16,NA,NA,70
I'll pick him,3,matcher,17,NA,NA,70
Ok,4,describer,18,NA,NA,70
OK what do you see now,4,matcher,1,NA,NA,71
I see a airplane that I see a triangle facing that way and I see a square on the pointing um triangle,3,describer,2,NA,NA,71
And which one is in the blue box,4,matcher,3,NA,NA,71
Um it's the person,3,describer,4,NA,NA,71
Mhm you said the person is in the blue box,4,matcher,5,NA,NA,71
You said the person is in the blue box,4,matcher,6,NA,NA,71
Mhm,3,describer,7,NA,NA,71
Now I see a person holding his triangle that way again and I see a guy that has a diamond head down and I see him facing that way and he's crawling that way,3,matcher,1,NA,NA,72
zzz,4,describer,2,NA,NA,72
Yeah,3,matcher,3,NA,NA,72
Um can you describe zzz with the person holding something,4,describer,4,NA,NA,72
Yeah he's um holding something without crawling I'll pick it,3,matcher,5,NA,NA,72
No zzz I said can you describe the one zzz where the person is holding something,4,describer,6,NA,NA,72
OK I'll pick this one,3,matcher,7,NA,NA,72
Can you describe it tell me what it looks like,4,describer,8,NA,NA,72
No zzz I said can you describe the one zzz where the person is holding something,3,matcher,9,NA,NA,72
It looks like it has a a diamond on a head and it looks like it has a triangle facing that way on the right,3,matcher,10,NA,NA,72
Do you think it's a good choice,4,describer,11,NA,NA,72
Yeah,3,matcher,12,NA,NA,72
OK,4,describer,13,NA,NA,72
Pick it,3,matcher,14,NA,NA,72
Mhm,4,describer,15,NA,NA,72
Now I see a now I see a baby crawling over there and a and a doggy and a doggy has a triangle that has a pointy thing facing down and I see two pointy things facing that way and the doggy and a thing and a pointy thing facing and a baby,3,matcher,16,NA,NA,72
Ok you see any uh do you see any more pictures in here,4,describer,1,NA,NA,73
Now I see a doggy and he he's holding on one leg,3,matcher,2,NA,NA,73
Do you see the person who looks like do you see the thing that looks like a person jumping?,4,describer,3,NA,NA,73
Yeah and he's gonna fall down,3,matcher,4,NA,NA,73
I want you to pick the one with the doggy standing,4,describer,5,NA,NA,73
Now I see um a triangle facing that way,3,describer,1,NA,NA,74
Mhm,4,matcher,2,NA,NA,74
And I see a guy walking zzz,3,describer,3,NA,NA,74
And which one is in the blue box?,4,matcher,4,NA,NA,74
The um triangle and the face that is a diamond,3,describer,5,NA,NA,74
Mhm,4,matcher,6,NA,NA,74
Now I see a triangle wait now I see a triangle and a person running and it looks and the face is looking like a diamond,3,matcher,1,NA,NA,75
Mhm,4,describer,2,NA,NA,75
What do you see,4,describer,3,NA,NA,75
I see a triangle and a face that looks like a diamond zzz,3,matcher,4,NA,NA,75
Do you see them holding something that's what it looks like or no,4,describer,5,NA,NA,75
Um yeah,3,matcher,6,NA,NA,75
OK pick the one where it looks like someone holding something,4,describer,7,NA,NA,75
Like someone running,3,matcher,8,NA,NA,75
Like someone that like hurry up and pick somebody that's holding something,4,describer,9,NA,NA,75
OK like the doggy,3,matcher,10,NA,NA,75
Mhm,4,describer,11,NA,NA,75
OK,3,matcher,12,NA,NA,75
Which one do you see in the blue box,4,matcher,1,NA,NA,76
Um the doggy,3,describer,2,NA,NA,76
Mhm,3,matcher,1,NA,NA,77
OK you see the next shape?,4,describer,2,NA,NA,77
Now I see,3,matcher,3,NA,NA,77
You see the next two shapes?,4,describer,4,NA,NA,77
I see the next shape with a triangle,3,matcher,5,NA,NA,77
Mhm,4,describer,6,NA,NA,77
Up and down and I see a point up and now I I see another triangle hanging down,3,matcher,7,NA,NA,77
Does it look doesn't one look like a airplane and one look like a doggy,4,describer,8,NA,NA,77
I don't,3,matcher,9,NA,NA,77
I'll pick I'll pick both,3,matcher,10,NA,NA,77
No you can't pick both you have to pick the right one,4,describer,11,NA,NA,77
I'll pick,3,matcher,12,NA,NA,77
Do you see the one that looks like a doggy tryna like stand on uh on its legs,4,describer,13,NA,NA,77
Yeah,3,matcher,14,NA,NA,77
OK I think that's the one you should pick,4,describer,15,NA,NA,77
"Oh, ok",3,matcher,16,NA,NA,77
There you go,4,describer,17,NA,NA,77
Now,3,describer,1,NA,NA,78
What do you see,4,matcher,2,NA,NA,78
I see a doggy standing up with his legs,3,describer,3,NA,NA,78
And I see a person running into it,3,describer,4,NA,NA,78
Now which one is in the blue box,4,matcher,5,NA,NA,78
The doggy,3,describer,6,NA,NA,78
OK,4,matcher,7,NA,NA,78
What do you see next,4,describer,1,NA,NA,79
I see a square and I see a I see a triangle on a doggy head again,3,matcher,2,NA,NA,79
OK what else do you see on the doggy what other shapes do you see,4,describer,3,NA,NA,79
I see a angle down and he's standing on,3,matcher,4,NA,NA,79
Mhm,3,matcher,5,NA,NA,79
Which one do you think you should do,4,describer,6,NA,NA,79
I think I'll pick the um the doggy,3,matcher,7,NA,NA,79
OK,4,describer,8,NA,NA,79
Wait I'll pick the bird again,3,matcher,9,NA,NA,79
No,4,describer,10,NA,NA,79
OK,3,matcher,11,NA,NA,79
That's not what we decided on,4,describer,12,NA,NA,79
OK I'll pick the doggy,3,matcher,13,NA,NA,79
Now I see a doggy um he's standing on one leg,3,describer,1,NA,NA,80
Mhm,4,matcher,2,NA,NA,80
And he's um and he um standing there,3,describer,3,NA,NA,80
What else do you see,4,matcher,4,NA,NA,80
I see a person running into him,3,describer,5,NA,NA,80
Mhm,4,matcher,6,NA,NA,80
And a blue box,3,describer,7,NA,NA,80
and now zzz,4,matcher,8,NA,NA,80
I think the person is running and the doggy is standing on one leg,3,describer,9,NA,NA,80
Mhm,4,matcher,10,NA,NA,80
I'll pick the person running,3,describer,11,NA,NA,80
Which one is in the blue box,4,matcher,12,NA,NA,80
The doggy standing on one leg,3,describer,13,NA,NA,80
OK,4,matcher,14,NA,NA,80
this one is the one that's running,5,matcher,1,NA,NA,81
this one is when he is running and he's only using one foot right now,6,describer,1,NA,NA,82
this one's when he's running,5,describer,1,NA,NA,83
this one is when he's running but only got one foot on the ground,6,describer,1,NA,NA,84
this one is walking,5,describer,1,NA,NA,85
Is he looking at the ground kinda?,6,matcher,2,NA,NA,85
yeah,5,describer,3,NA,NA,85
This one's when he's walking and looking at the ground,6,describer,1,NA,NA,86
this one's when he's walking and looking down,5,describer,1,NA,NA,87
this one is walking looking down,6,describer,1,NA,NA,88
this one is a person is lying down,5,describer,1,NA,NA,89
lying down? on his knees?,6,matcher,2,NA,NA,89
uh-huh,5,describer,3,NA,NA,89
with his elbows on the ground?,6,matcher,4,NA,NA,89
yeah,5,describer,5,NA,NA,89
this one's when he's on his elbows and knees on the floor,6,describer,1,NA,NA,90
this is when he's on his knees and hamds,5,describer,1,NA,NA,91
this one's when he's on his elbows and knees,6,describer,1,NA,NA,92
"this one is when it's laying on its belly, like reading on the floor, kicking his knees up",6,describer,1,NA,NA,93
this one is when he's reading a book laying down,5,describer,1,NA,NA,94
this one is when he's laying on the floor reading a book,6,describer,1,NA,NA,95
this one he is laying down reading a book,5,describer,1,NA,NA,96
this one is doing jumping,5,describer,1,NA,NA,97
this one is when he's jumping for joy,6,describer,1,NA,NA,98
this one's when he's jumping,5,describer,1,NA,NA,99
this one is jumping for joy,6,describer,1,NA,NA,100
this one looks like he's been doing dabs,6,describer,1,NA,NA,101
this one is the one when he is dabbings,5,describer,1,NA,NA,102
dabbing,6,matcher,2,NA,NA,102
this one's when he's dabbing,6,describer,1,NA,NA,103
this one is when he's doing that,5,describer,1,NA,NA,104
dabbing?,6,matcher,2,NA,NA,104
So this one is sitting in chair,6,describer,1,NA,NA,105
this one is sitting,5,describer,1,NA,NA,106
sitting in a chair?,6,matcher,2,NA,NA,106
this one is when he's sitting in that chair,6,describer,1,NA,NA,107
this one is when he's sitting down on a chair,5,describer,1,NA,NA,108
this one's when it's standing up in a row and it's holding a plate again,6,describer,1,NA,NA,109
this one is the ... holding something with his zzz,5,describer,1,NA,NA,110
